Consumo_T,Aula Medios,Cubiculos,Direccion 1,Direccion 2,Rack,Sala Juntas,Maestros 1,Maestros 2,L1,L2,L3,Aula_Medios_Pred,Cubiculos_Pred,Direccion1_Pred,Direccion2_Pred,Rack_Pred,Sala_Juntas_Pred,Maestros1_Pred,Maestros2_Pred
1.851,0.013,0.0,0.0231,0.8065,0.17,0.1022,0.0041,0.0107,0.2105,0.2804,0.2305,0.011745000000000012,0.0,0.02285499999999997,0.6054339999999995,0.5427459999999996,0.10664599999999975,0.002218999999999998,0.010587000000000015
1.8727,0.0127,0.0,0.0233,0.8196,0.1719,0.1008,0.0038,0.0099,0.2169,0.2803,0.2335,0.013113200000000009,0.0,0.022772000000000035,0.6901902000000003,0.18767860000000028,0.10178099999999989,0.005028800000000008,0.009834200000000005
1.8478,0.0123,0.0,0.0224,0.8055,0.1734,0.1002,0.0046,0.01,0.2114,0.2806,0.2274,0.011640000000000008,0.0,0.022560999999999994,0.6584579999999997,0.48626899999999973,0.1063719999999998,0.0029180000000000018,0.010595000000000007
1.7753,0.0125,0.0,0.0227,0.7383,0.1756,0.1011,0.0026,0.01,0.2089,0.2805,0.2231,0.012633999999999979,0.0,0.022598999999999984,0.5481750000000006,0.21042699999999975,0.10344700000000003,0.0031559999999999973,0.010278
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
0.0066,0.0,0.0016,0.0,0.0007,0.0003,0.0002,0.0004,0.0018,0.0003,0.0007,0.0006,0.0,0.001600000000000014,0.0,0.0006999999999999997,0.00029999999999999846,0.00020000000000000174,0.0004000000000000035,0.0018000000000000158
