Consumo_T,UTEM CIER DAVID-Mains_A (kWatts),UTEM CIER DAVID-Mains_B (kWatts),UTEM CIER DAVID-Mains_C (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 1 (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 2 (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna  (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L3 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L3 (kWatts),UTEM CIER DAVID-Solar_Generation-Inversor (kWatts),UTEM CIER DAVID-Room_Multi-use Circuit-Contactos David (kWatts),UTEM CIER DAVID-Lights-Alumbrado (kWatts),UTEM CIER DAVID-Lights-Alumbrado Fotovoltaico (kWatts),UTEM CIER DAVID-Other-Circuit_15 (kWatts),UTEM CIER DAVID-Other-Circuit_16 (kWatts)
0.57,0.2136,0.0166,0.0251,0.0172,0.0079,0.0123,0.0147,0.0601,0.0268,0.0085,0.1741,0.0257,0.0086,-0.038,0.0,0.0002,0.0,0,0
0.54,0.1943,0.0166,0.0252,0.0171,0.0081,0.0122,0.0148,0.0605,0.0269,0.0085,0.1574,0.0258,0.0086,-0.0381,0.0,0.0002,0.0,0,0
0.24,0.0316,0.0166,0.0252,0.0169,0.0084,0.0124,0.0149,0.0591,0.0269,0.0084,0.0184,0.0256,0.0083,-0.0379,0.0,0.0002,0.0,0,0
0.22,0.0617,-0.0182,0.0254,0.0169,0.0081,0.0126,0.0147,0.0603,0.0268,0.0085,0.0544,0.0504,0.0084,-0.107,0.0,0.0002,0.0,0,0
0.12,0.0201,-0.0577,0.0254,0.0169,0.0081,0.0125,0.0149,0.0367,0.0268,0.0085,0.0695,0.0656,0.0082,-0.1388,0.0,0.0002,0.0,0,0
0.02,-0.0288,-0.0997,0.0252,0.0169,0.0086,0.0126,0.0151,0.0324,0.027,0.0085,0.105,0.1059,0.0083,-0.2143,0.0,0.0002,0.0,0,0
-0.08,-0.084,-0.152,0.0251,0.017,0.0084,0.0127,0.0151,0.0327,0.0272,0.0085,0.1585,0.1587,0.0086,-0.3198,0.0,0.0002,0.0,0,0
3.28,-0.1489,-0.2149,0.0247,0.017,0.009,0.013,0.0152,0.4947,0.8057,1.1874,1.289,0.2223,0.0087,-0.4466,0.0,0.0002,0.0,0,0
-0.34,-0.2166,-0.2818,0.0245,0.0171,0.0089,0.0129,0.0152,0.0326,0.0272,0.0085,0.2909,0.2896,0.0084,-0.5809,0.0,0.0002,0.0,0,0
-0.48,-0.2865,-0.3507,0.0242,0.0171,0.0085,0.0129,0.0151,0.0324,0.0271,0.0085,0.361,0.3588,0.0083,-0.7191,0.0,0.0002,0.0,0,0
-0.61,-0.3537,-0.4166,0.024,0.017,0.0089,0.0131,0.0152,0.0324,0.0271,0.0084,0.4281,0.4251,0.0082,-0.8513,0.0,0.0002,0.0,0,0
-0.75,-0.4217,-0.4829,0.0238,0.017,0.009,0.0131,0.0151,0.0324,0.0272,0.0084,0.4955,0.4919,0.008,-0.9845,0.0,0.0002,0.0,0,0
-0.87,-0.4848,-0.5448,0.0237,0.017,0.0091,0.013,0.0151,0.0323,0.0272,0.0084,0.5589,0.5544,0.0079,-1.1094,0.0,0.0002,0.0,0,0
-0.98,-0.5418,-0.6009,0.0234,0.017,0.009,0.0131,0.0151,0.0323,0.0272,0.0084,0.6161,0.611,0.0079,-1.2222,0.0,0.0002,0.0,0,0
-1.08,-0.589,-0.6481,0.0232,0.0169,0.0094,0.0131,0.0151,0.0322,0.0272,0.0084,0.6638,0.6582,0.0079,-1.3165,0.0,0.0002,0.0,0,0
-1.16,-0.6288,-0.6876,0.0231,0.0171,0.0092,0.0132,0.015,0.0322,0.0272,0.0084,0.7039,0.6977,0.0079,-1.3953,0.0,0.0002,0.0,0,0
-1.23,-0.6652,-0.7227,0.023,0.017,0.0091,0.0131,0.015,0.0321,0.0271,0.0084,0.7394,0.7329,0.0077,-1.4654,0.0,0.0002,0.0,0,0
-1.3,-0.7009,-0.7577,0.023,0.0169,0.0093,0.013,0.0149,0.032,0.027,0.0084,0.7749,0.768,0.0076,-1.5354,0.0,0.0002,0.0,0,0
-1.37,-0.7349,-0.7912,0.0229,0.0169,0.009,0.0132,0.0149,0.0319,0.027,0.0084,0.809,0.8016,0.0076,-1.6026,0.0,0.0002,0.0,0,0
-1.41,-0.7595,-0.8152,0.0228,0.0169,0.009,0.0131,0.0149,0.0319,0.027,0.0084,0.8334,0.8257,0.0075,-1.6506,0.0,0.0002,0.0,0,0
-1.45,-0.7756,-0.8318,0.0227,0.017,0.0096,0.0133,0.015,0.0322,0.0272,0.0084,0.8503,0.8423,0.0076,-1.6838,0.0,0.0002,0.0,0,0
-1.49,-0.7988,-0.8546,0.0226,0.017,0.0091,0.0133,0.0151,0.0321,0.0272,0.0084,0.8733,0.8652,0.0075,-1.7294,0.0,0.0002,0.0,0,0
-1.54,-0.8229,-0.878,0.0225,0.017,0.0095,0.0132,0.0151,0.0322,0.0273,0.0085,0.897,0.8886,0.0076,-1.7761,0.0,0.0002,0.0,0,0
-1.57,-0.8372,-0.8921,0.0225,0.0171,0.0092,0.0132,0.0151,0.0321,0.0272,0.0084,0.9113,0.9028,0.0076,-1.8045,0.0,0.0002,0.0,0,0
-1.58,-0.8438,-0.8988,0.0226,0.017,0.0095,0.0133,0.015,0.0321,0.0272,0.0085,0.9181,0.9096,0.0076,-1.818,0.0,0.0002,0.0,0,0
-1.59,-0.8481,-0.9034,0.0225,0.0169,0.0094,0.0134,0.0149,0.032,0.0271,0.0083,0.9229,0.9143,0.0076,-1.8274,0.0,0.0002,0.0,0,0
-1.59,-0.849,-0.9039,0.0225,0.0169,0.0094,0.0133,0.0149,0.0319,0.027,0.0083,0.9234,0.9147,0.0075,-1.8282,0.0,0.0002,0.0,0,0
-1.6,-0.8523,-0.9066,0.0225,0.0169,0.0095,0.0133,0.015,0.032,0.027,0.0084,0.9263,0.9175,0.0073,-1.8339,0.0,0.0002,0.0,0,0
-1.59,-0.8478,-0.9019,0.0226,0.0169,0.0095,0.0134,0.015,0.0321,0.027,0.0085,0.9213,0.9127,0.0076,-1.8241,0.0,0.0002,0.0,0,0
-1.56,-0.8351,-0.8899,0.0225,0.0169,0.0093,0.0133,0.0149,0.0319,0.027,0.0084,0.909,0.9005,0.0074,-1.8,0.0,0.0002,0.0,0,0
-1.55,-0.8261,-0.8808,0.0226,0.0168,0.0092,0.0131,0.0149,0.032,0.027,0.0084,0.8999,0.8914,0.0075,-1.7817,0.0,0.0002,0.0,0,0
-1.49,-0.798,-0.8518,0.0228,0.017,0.0094,0.0133,0.0149,0.0321,0.0271,0.0084,0.8705,0.8623,0.0076,-1.7236,0.0,0.0002,0.0,0,0
-1.46,-0.7831,-0.8374,0.0227,0.0168,0.0091,0.0132,0.015,0.032,0.027,0.0083,0.856,0.848,0.0076,-1.695,0.0,0.0002,0.0,0,0
-1.43,-0.7666,-0.8205,0.0228,0.0169,0.0095,0.0131,0.015,0.0321,0.027,0.0083,0.8388,0.831,0.0076,-1.6612,0.0,0.0002,0.0,0,0
-1.36,-0.7323,-0.7866,0.0229,0.0168,0.0094,0.0134,0.0149,0.0321,0.0269,0.0084,0.8043,0.7969,0.0076,-1.5932,0.0,0.0002,0.0,0,0
-1.29,-0.6962,-0.7515,0.023,0.0169,0.0094,0.013,0.0149,0.0322,0.0269,0.0084,0.7685,0.7616,0.0077,-1.5228,0.0,0.0002,0.0,0,0
-1.21,-0.6573,-0.713,0.0231,0.0169,0.0092,0.013,0.0149,0.032,0.0269,0.0084,0.7295,0.723,0.0077,-1.4457,0.0,0.0002,0.0,0,0
-1.14,-0.6199,-0.6754,0.0232,0.0168,0.0092,0.0132,0.0149,0.0319,0.0269,0.0084,0.6915,0.6854,0.0079,-1.3706,0.0,0.0002,0.0,0,0
-1.06,-0.5798,-0.6363,0.0233,0.0169,0.009,0.0131,0.0149,0.0319,0.0267,0.0084,0.6519,0.6462,0.0076,-1.2924,0.0,0.0002,0.0,0,0
-0.59,-0.3414,-0.4035,0.024,0.0168,0.0087,0.0128,0.0149,0.0319,0.0267,0.0083,0.4148,0.4119,0.0077,-0.8249,0.0,0.0002,0.0,0,0
-0.84,-0.4673,-0.5255,0.0236,0.0167,0.0088,0.0129,0.0149,0.0319,0.0266,0.0083,0.5392,0.5349,0.0076,-1.0703,0.0,0.0002,0.0,0,0
-0.7,-0.399,-0.4593,0.0239,0.0168,0.0088,0.0128,0.0148,0.0318,0.0265,0.0084,0.4715,0.468,0.0077,-0.9368,0.0,0.0002,0.0,0,0
-0.56,-0.3272,-0.3901,0.0241,0.0168,0.0087,0.0128,0.0148,0.0318,0.0264,0.0083,0.401,0.3983,0.0076,-0.7978,0.0,0.0002,0.0,0,0
-0.44,-0.2656,-0.3296,0.0242,0.0167,0.0083,0.0125,0.0147,0.0317,0.0264,0.0083,0.3396,0.3376,0.0077,-0.6766,0.0,0.0002,0.0,0,0
-0.25,-0.1824,-0.2477,0.0245,0.0167,0.0083,0.0124,0.0148,0.0318,0.0263,0.0083,0.2563,0.2552,0.0078,-0.5123,0.0,0.0259,0.0,0,0
0.11,0.0025,-0.0707,0.0251,0.0167,0.0081,0.0125,0.0148,0.0318,0.0262,0.0083,0.083,0.0808,0.0079,-0.1679,0.0,0.026,0.0,0,0
0.17,0.0375,-0.0368,0.0253,0.0167,0.0077,0.0124,0.0149,0.0318,0.0261,0.0083,0.0684,0.0607,0.008,-0.1347,0.0,0.0226,0.0,0,0
0.22,0.065,-0.0359,0.0253,0.0167,0.008,0.0124,0.0147,0.0552,0.0263,0.0082,0.0687,0.0608,0.0077,-0.135,0.0,0.0258,0.0,0,0
0.25,0.0763,-0.028,0.0253,0.0167,0.0079,0.0122,0.0146,0.0581,0.0263,0.0082,0.0687,0.0609,0.0079,-0.1352,0.0,0.0253,0.0,0,0
0.25,0.0843,-0.0198,0.0253,0.0168,0.0079,0.0124,0.0146,0.0576,0.0263,0.0082,0.0687,0.061,0.0078,-0.1358,0.0,0.0195,0.0,0,0
0.52,0.1771,-0.0115,0.0252,0.0169,0.0078,0.0121,0.0145,0.0573,0.0263,0.0083,0.1493,0.0541,0.0079,-0.1168,0.0,0.0866,0.0,0,0
0.7,0.2112,0.0163,0.0251,0.017,0.0073,0.0122,0.0145,0.0586,0.0263,0.0084,0.1723,0.0252,0.0082,-0.0372,0.0,0.1336,0.0,0,0
0.7,0.2115,0.0164,0.0251,0.0171,0.0075,0.0119,0.0146,0.0589,0.0263,0.0085,0.1723,0.0253,0.0082,-0.0374,0.0,0.1345,0.0,0,0
0.69,0.2091,0.0164,0.025,0.017,0.0075,0.0119,0.0145,0.0572,0.0263,0.0084,0.1716,0.0252,0.0082,-0.0373,0.0,0.1325,0.0,0,0
0.7,0.2107,0.0164,0.0251,0.0171,0.0074,0.0122,0.0144,0.0583,0.0264,0.0084,0.1718,0.0253,0.008,-0.0374,0.0,0.1331,0.0,0,0
0.7,0.2117,0.0164,0.025,0.0171,0.0074,0.0122,0.0145,0.0588,0.0264,0.0084,0.1725,0.0253,0.0083,-0.0375,0.0,0.1325,0.0,0,0
0.7,0.2119,0.0164,0.025,0.0169,0.0077,0.0123,0.0146,0.0594,0.0263,0.0084,0.1723,0.0253,0.0084,-0.0374,0.0,0.1315,0.0,0,0
0.71,0.2124,0.0164,0.0251,0.017,0.0074,0.0121,0.0146,0.0593,0.0264,0.0085,0.1729,0.0253,0.0084,-0.0376,0.0,0.1423,0.0,0,0
0.71,0.2118,0.0165,0.0251,0.0171,0.0078,0.0122,0.0145,0.0589,0.0263,0.0084,0.1727,0.0253,0.0082,-0.0375,0.0,0.1408,0.0,0,0
0.71,0.212,0.0166,0.0251,0.0172,0.0077,0.0124,0.0147,0.059,0.0266,0.0085,0.1731,0.0255,0.0085,-0.0378,0.0,0.1383,0.0,0,0
0.71,0.2122,0.0166,0.0251,0.0171,0.0076,0.0123,0.0147,0.0591,0.0265,0.0085,0.1731,0.0255,0.0086,-0.0379,0.0,0.1381,0.0,0,0
0.71,0.2132,0.0165,0.025,0.0172,0.0078,0.0124,0.0147,0.0599,0.0266,0.0084,0.1735,0.0255,0.0086,-0.0378,0.0,0.1365,0.0,0,0
0.71,0.2135,0.0166,0.0251,0.0171,0.0078,0.0124,0.0148,0.0598,0.0266,0.0085,0.1738,0.0256,0.0085,-0.0379,0.0,0.1401,0.0,0,0
0.7,0.2122,0.0165,0.0251,0.0172,0.0075,0.0122,0.0146,0.0591,0.0265,0.0084,0.1732,0.0255,0.0086,-0.0378,0.0,0.1356,0.0,0,0
0.7,0.2128,0.0166,0.0251,0.0171,0.0079,0.0124,0.0147,0.0595,0.0266,0.0084,0.1734,0.0256,0.0087,-0.0377,0.0,0.1337,0.0,0,0
0.68,0.2132,0.0166,0.0251,0.0171,0.0086,0.0124,0.0147,0.0599,0.0267,0.0084,0.1734,0.0256,0.0087,-0.0379,0.0,0.1121,0.0,0,0
0.7,0.2133,0.0167,0.0251,0.0171,0.0081,0.0124,0.0146,0.0598,0.0266,0.0084,0.1736,0.0257,0.0089,-0.0379,0.0,0.131,0.0,0,0
0.71,0.2138,0.0167,0.0251,0.0172,0.0079,0.0124,0.0148,0.0603,0.0268,0.0085,0.1738,0.0257,0.0089,-0.0381,0.0,0.1357,0.0,0,0
0.7,0.212,0.0166,0.0251,0.0172,0.008,0.0124,0.0146,0.0593,0.0267,0.0084,0.173,0.0256,0.0086,-0.038,0.0,0.1323,0.0,0,0
0.71,0.2129,0.0167,0.0252,0.0173,0.0084,0.0124,0.0147,0.0599,0.0267,0.0085,0.1733,0.0258,0.0088,-0.0381,0.0,0.1346,0.0,0,0
0.71,0.2131,0.0166,0.0251,0.0171,0.0079,0.0124,0.0147,0.0601,0.0267,0.0085,0.1734,0.0257,0.0087,-0.038,0.0,0.1353,0.0,0,0
0.71,0.2135,0.0166,0.0251,0.0172,0.008,0.0125,0.0147,0.0601,0.0268,0.0085,0.1737,0.0257,0.0088,-0.0381,0.0,0.1363,0.0,0,0
0.71,0.2133,0.0167,0.0252,0.0173,0.0084,0.0126,0.0147,0.0598,0.0268,0.0086,0.174,0.0258,0.0088,-0.0382,0.0,0.1356,0.0,0,0
0.71,0.2128,0.0167,0.0251,0.0173,0.008,0.0124,0.0147,0.0597,0.0267,0.0085,0.1736,0.0258,0.0089,-0.0382,0.0,0.1382,0.0,0,0
0.71,0.2133,0.0166,0.0252,0.0171,0.0078,0.0122,0.0147,0.0601,0.0267,0.0086,0.1735,0.0257,0.0088,-0.038,0.0,0.1389,0.0,0,0
0.71,0.2137,0.0166,0.0253,0.0172,0.0077,0.0125,0.0148,0.0605,0.0268,0.0085,0.1738,0.0258,0.0087,-0.0382,0.0,0.1402,0.0,0,0
0.71,0.213,0.0167,0.0252,0.0172,0.008,0.0122,0.0147,0.0601,0.0268,0.0084,0.1734,0.0258,0.0087,-0.0381,0.0,0.1382,0.0,0,0
0.71,0.2137,0.0167,0.0253,0.0172,0.008,0.0123,0.0147,0.0605,0.0269,0.0086,0.1739,0.0259,0.0087,-0.0382,0.0,0.1387,0.0,0,0
0.71,0.2138,0.0168,0.0251,0.0172,0.008,0.0125,0.0147,0.0605,0.0268,0.0085,0.174,0.0258,0.0087,-0.0381,0.0,0.1395,0.0,0,0
0.71,0.2137,0.0167,0.0252,0.0173,0.0081,0.0122,0.0147,0.0607,0.0268,0.0085,0.1738,0.0259,0.0087,-0.0383,0.0,0.1387,0.0,0,0
0.71,0.2136,0.0168,0.0253,0.0173,0.0084,0.0125,0.0148,0.0606,0.027,0.0086,0.1738,0.0259,0.009,-0.0384,0.0,0.139,0.0,0,0
0.71,0.213,0.0167,0.0252,0.0173,0.008,0.0124,0.0148,0.0605,0.0269,0.0085,0.1733,0.0259,0.0088,-0.0383,0.0,0.1379,0.0,0,0
0.71,0.2138,0.0168,0.0253,0.0174,0.008,0.0124,0.015,0.061,0.0272,0.0085,0.1738,0.0261,0.009,-0.0385,0.0,0.1382,0.0,0,0
0.71,0.2133,0.0169,0.0252,0.0174,0.0082,0.0125,0.0149,0.0607,0.0271,0.0086,0.1735,0.026,0.0092,-0.0384,0.0,0.1389,0.0,0,0
0.71,0.214,0.0168,0.0252,0.0173,0.0083,0.0125,0.0149,0.0609,0.0272,0.0085,0.1739,0.0261,0.0091,-0.0386,0.0,0.1385,0.0,0,0
0.71,0.2136,0.0168,0.0252,0.0174,0.0083,0.0124,0.0149,0.0611,0.0272,0.0086,0.1736,0.0261,0.009,-0.0386,0.0,0.1383,0.0,0,0
0.71,0.2133,0.0168,0.0252,0.0174,0.0079,0.0124,0.015,0.0612,0.0272,0.0085,0.1734,0.0261,0.0092,-0.0387,0.0,0.1386,0.0,0,0
0.71,0.2127,0.0169,0.0253,0.0175,0.0083,0.0127,0.015,0.0603,0.0273,0.0086,0.1737,0.0262,0.0092,-0.0388,0.0,0.1387,0.0,0,0
0.71,0.2127,0.0168,0.0251,0.0174,0.0081,0.0124,0.0149,0.0605,0.0273,0.0086,0.1733,0.0262,0.0092,-0.0387,0.0,0.1388,0.0,0,0
0.72,0.2137,0.0168,0.0252,0.0174,0.0084,0.0124,0.0149,0.0612,0.0273,0.0086,0.1738,0.0262,0.0093,-0.0388,0.0,0.1397,0.0,0,0
0.72,0.2144,0.0169,0.0252,0.0175,0.0085,0.0127,0.015,0.0614,0.0274,0.0087,0.1744,0.0263,0.0093,-0.0388,0.0,0.1391,0.0,0,0
0.72,0.2139,0.0168,0.0251,0.0174,0.0084,0.0127,0.015,0.0613,0.0273,0.0086,0.1738,0.0262,0.0091,-0.0388,0.0,0.1387,0.0,0,0
0.72,0.2144,0.0169,0.0252,0.0174,0.0085,0.0125,0.015,0.0613,0.0273,0.0086,0.1743,0.0263,0.0093,-0.0389,0.0,0.1398,0.0,0,0
0.71,0.2127,0.0169,0.0252,0.0175,0.0086,0.0126,0.015,0.0598,0.0273,0.0086,0.1741,0.0262,0.0093,-0.0388,0.0,0.1382,0.0,0,0
0.72,0.213,0.0168,0.0251,0.0174,0.0083,0.0125,0.0149,0.0604,0.0273,0.0086,0.1738,0.0262,0.0092,-0.0388,0.0,0.1444,0.0,0,0
0.72,0.2141,0.0168,0.0252,0.0174,0.0083,0.0125,0.0149,0.0612,0.0273,0.0086,0.1741,0.0262,0.0092,-0.0387,0.0,0.1415,0.0,0,0
0.67,0.1866,0.0168,0.0252,0.0174,0.0082,0.0124,0.0151,0.0359,0.0273,0.0087,0.1745,0.0262,0.0091,-0.0387,0.0,0.141,0.0,0,0
0.63,0.1716,0.0169,0.0252,0.0175,0.0085,0.0128,0.0152,0.033,0.0274,0.0087,0.1646,0.0263,0.0093,-0.0388,0.0,0.1333,0.0,0,0
0.2,0.0001,0.0169,0.0252,0.0172,0.0086,0.0127,0.0153,0.0329,0.0272,0.0086,0.0185,0.0261,0.0089,-0.0385,0.0,0.0163,0.0,0,0
2.48,0.0298,-0.017,0.0254,1.0895,1.2337,0.0126,0.0152,0.0329,0.0272,0.0085,0.0534,0.0497,0.0086,-0.1053,0.0,0.0165,0.0,0,0
0.13,0.0166,-0.0561,0.0253,0.0173,0.0087,0.0128,0.0152,0.0329,0.0273,0.0085,0.0685,0.0644,0.009,-0.1366,0.0,0.0162,0.0,0,0
0.04,-0.0276,-0.0983,0.0252,0.017,0.0088,0.0128,0.0153,0.0329,0.0273,0.0085,0.1036,0.1044,0.0085,-0.2113,0.0,0.0171,0.0,0,0
-0.07,-0.0843,-0.1529,0.025,0.0171,0.0088,0.0128,0.0152,0.0326,0.0271,0.0085,0.1593,0.1596,0.0085,-0.3215,0.0,0.0166,0.0,0,0
-0.19,-0.1473,-0.2135,0.0248,0.0172,0.0087,0.0128,0.0152,0.0328,0.0273,0.0085,0.2213,0.2208,0.0086,-0.4437,0.0,0.0173,0.0,0,0
-0.33,-0.2181,-0.2833,0.0246,0.0172,0.0085,0.0128,0.0151,0.0327,0.0273,0.0085,0.2923,0.2911,0.0085,-0.5838,0.0,0.0171,0.0,0,0
-0.47,-0.2918,-0.3554,0.0243,0.0172,0.0087,0.0131,0.0152,0.0327,0.0274,0.0085,0.3659,0.3637,0.0085,-0.7286,0.0,0.0173,0.0,0,0
-0.62,-0.3639,-0.4267,0.0242,0.0172,0.0086,0.013,0.0153,0.0328,0.0274,0.0085,0.4383,0.4352,0.0082,-0.8715,0.0,0.0154,0.0,0,0
-0.74,-0.4271,-0.4887,0.0239,0.017,0.0088,0.013,0.0151,0.0324,0.0273,0.0085,0.5014,0.4976,0.008,-0.996,0.0,0.015,0.0,0,0
-0.86,-0.4835,-0.544,0.0237,0.017,0.0088,0.0131,0.0151,0.0324,0.0273,0.0084,0.558,0.5535,0.0082,-1.1074,0.0,0.014,0.0,0,0
-0.96,-0.5358,-0.5957,0.0235,0.0171,0.0093,0.0132,0.015,0.0324,0.0274,0.0085,0.6106,0.6057,0.0081,-1.2116,0.0,0.0139,0.0,0,0
-1.05,-0.5833,-0.642,0.0234,0.0171,0.0092,0.0132,0.0151,0.0324,0.0273,0.0084,0.6575,0.652,0.0081,-1.304,0.0,0.0143,0.0,0,0
-1.13,-0.6251,-0.6842,0.0233,0.017,0.0091,0.0131,0.0152,0.0324,0.0273,0.0084,0.7004,0.6943,0.0081,-1.3884,0.0,0.0145,0.0,0,0
-1.22,-0.6692,-0.7278,0.023,0.0171,0.0094,0.0133,0.0151,0.0323,0.0273,0.0084,0.7446,0.738,0.0078,-1.4756,0.0,0.0149,0.0,0,0
-1.3,-0.7095,-0.7672,0.0229,0.0171,0.0091,0.0132,0.015,0.0322,0.0272,0.0085,0.7845,0.7775,0.0078,-1.5544,0.0,0.0148,0.0,0,0
-1.35,-0.7332,-0.7899,0.0228,0.0169,0.0092,0.0132,0.0151,0.0321,0.0271,0.0083,0.8076,0.8004,0.0079,-1.6,0.0,0.0146,0.0,0,0
-1.41,-0.766,-0.8219,0.0229,0.017,0.0095,0.0132,0.015,0.0323,0.0272,0.0084,0.84,0.8323,0.0077,-1.6637,0.0,0.0144,0.0,0,0
-1.45,-0.7873,-0.8432,0.0227,0.017,0.0092,0.0132,0.015,0.0322,0.0272,0.0084,0.8617,0.8537,0.0075,-1.7065,0.0,0.0144,0.0,0,0
-1.49,-0.8067,-0.8611,0.0226,0.0169,0.009,0.0133,0.0149,0.0322,0.0272,0.0084,0.88,0.8717,0.0075,-1.7423,0.0,0.0145,0.0,0,0
-1.51,-0.817,-0.8721,0.0226,0.017,0.0095,0.0132,0.015,0.0322,0.0272,0.0084,0.8911,0.8828,0.0077,-1.7644,0.0,0.0147,0.0,0,0
-1.55,-0.8331,-0.8888,0.0226,0.017,0.0091,0.0133,0.0149,0.032,0.0272,0.0084,0.9079,0.8994,0.0077,-1.7978,0.0,0.0145,0.0,0,0
-1.57,-0.8478,-0.9022,0.0226,0.017,0.0095,0.0134,0.0148,0.0321,0.0271,0.0084,0.9216,0.913,0.0076,-1.8247,0.0,0.0148,0.0,0,0
-1.58,-0.8523,-0.9064,0.0225,0.0168,0.0092,0.0133,0.0148,0.0319,0.027,0.0084,0.9258,0.9171,0.0075,-1.833,0.0,0.0146,0.0,0,0
-1.59,-0.8588,-0.9117,0.0225,0.0169,0.0093,0.0134,0.015,0.0319,0.027,0.0084,0.9315,0.9226,0.0075,-1.844,0.0,0.0146,0.0,0,0
-1.59,-0.8571,-0.9099,0.0226,0.0169,0.0092,0.0132,0.0148,0.0319,0.027,0.0083,0.9296,0.9207,0.0073,-1.8402,0.0,0.0147,0.0,0,0
-1.57,-0.8458,-0.8996,0.0226,0.0168,0.0089,0.0132,0.0149,0.0319,0.0269,0.0084,0.9189,0.9103,0.0074,-1.8193,0.0,0.0148,0.0,0,0
-1.55,-0.8377,-0.8914,0.0227,0.0168,0.0089,0.0132,0.0148,0.0318,0.0269,0.0083,0.9105,0.902,0.0073,-1.8028,0.0,0.0147,0.0,0,0
-1.52,-0.8209,-0.8746,0.0228,0.0169,0.0088,0.0131,0.0149,0.0318,0.0269,0.0083,0.8936,0.8852,0.0074,-1.7693,0.0,0.0144,0.0,0,0
-1.48,-0.8016,-0.8552,0.0228,0.0168,0.0089,0.0131,0.0148,0.0318,0.0268,0.0084,0.8738,0.8656,0.0072,-1.7302,0.0,0.0142,0.0,0,0
-1.45,-0.7856,-0.8383,0.0229,0.0168,0.0087,0.0131,0.0148,0.0318,0.0266,0.0083,0.8567,0.8487,0.0073,-1.6964,0.0,0.0148,0.0,0,0
-1.41,-0.7624,-0.8164,0.0228,0.0166,0.0085,0.013,0.0147,0.0316,0.0265,0.0083,0.8346,0.8267,0.0069,-1.6525,0.0,0.0149,0.0,0,0
-1.35,-0.7344,-0.7887,0.0229,0.0166,0.0084,0.013,0.0147,0.0316,0.0264,0.0082,0.8064,0.7989,0.0072,-1.597,0.0,0.0146,0.0,0,0
-1.29,-0.7035,-0.758,0.023,0.0166,0.0088,0.013,0.0147,0.0316,0.0264,0.0083,0.7751,0.7681,0.007,-1.5355,0.0,0.0151,0.0,0,0
-1.21,-0.6653,-0.7205,0.0232,0.0166,0.0087,0.0128,0.0147,0.0316,0.0263,0.0083,0.7372,0.7306,0.0071,-1.4606,0.0,0.015,0.0,0,0
-1.12,-0.6195,-0.6756,0.0234,0.0166,0.0087,0.0127,0.0147,0.0315,0.0263,0.0083,0.6915,0.6854,0.0074,-1.3705,0.0,0.015,0.0,0,0
-1.03,-0.5713,-0.6273,0.0234,0.0167,0.0084,0.0127,0.0146,0.0314,0.0262,0.0082,0.6426,0.637,0.0071,-1.2741,0.0,0.0152,0.0,0,0
-0.94,-0.5261,-0.5834,0.0237,0.0166,0.0085,0.0128,0.0146,0.0316,0.0262,0.0083,0.5981,0.5931,0.0072,-1.1863,0.0,0.0146,0.0,0,0
-0.84,-0.4737,-0.5321,0.0238,0.0166,0.0082,0.0127,0.0147,0.0314,0.0261,0.0082,0.5459,0.5414,0.0072,-1.0832,0.0,0.0148,0.0,0,0
-0.72,-0.4118,-0.4721,0.024,0.0165,0.0079,0.0127,0.0146,0.0314,0.026,0.0083,0.4845,0.4808,0.0073,-0.9622,0.0,0.0146,0.0,0,0
-0.57,-0.3364,-0.3991,0.0243,0.0165,0.008,0.0126,0.0146,0.0315,0.0261,0.0082,0.4101,0.4073,0.0073,-0.8157,0.0,0.0137,0.0,0,0
-0.42,-0.2569,-0.3299,0.0244,0.0164,0.0078,0.0123,0.0145,0.0391,0.026,0.0082,0.3397,0.3378,0.0071,-0.677,0.0,0.0138,0.0,0,0
-0.2,-0.1463,-0.2411,0.0246,0.0164,0.0077,0.0124,0.0142,0.057,0.026,0.0082,0.2494,0.2484,0.007,-0.4987,0.0,0.0144,0.0,0,0
0.12,0.0178,-0.0847,0.0252,0.0164,0.0077,0.0122,0.0144,0.0581,0.0259,0.0082,0.0897,0.0904,0.007,-0.1835,0.0,0.0147,0.0,0,0
0.16,0.038,-0.065,0.0252,0.0165,0.0074,0.012,0.0144,0.0577,0.026,0.0082,0.073,0.0711,0.007,-0.1461,0.0,0.0148,0.0,0,0
0.2,0.0599,-0.0438,0.0252,0.0164,0.0079,0.012,0.0144,0.0572,0.0259,0.0081,0.0689,0.0607,0.0071,-0.1351,0.0,0.0153,0.0,0,0
