fecha,Corriente_linea1
2024-09-25 15-06-13.8,123.38737487792969
2024-09-25 15-06-14.6,123.38737487792969
2024-09-25 15-06-15.4,123.37525939941406
2024-09-25 15-06-16.2,123.34614562988281
2024-09-25 15-06-17.1,123.371337890625
2024-09-25 15-06-17.9,123.41292572021484
2024-09-25 15-06-18.7,123.41292572021484
2024-09-25 15-06-19.5,123.43811798095703
2024-09-25 15-06-20.3,123.39444732666016
2024-09-25 15-06-21.1,123.44187927246094
2024-09-25 15-06-21.9,123.35684967041016
2024-09-25 15-06-22.7,123.35684967041016
2024-09-25 15-06-23.5,123.31937408447266
2024-09-25 15-06-24.4,123.2452392578125
2024-09-25 15-06-25.2,123.2075424194336
2024-09-25 15-06-26.0,123.22555541992188
2024-09-25 15-06-26.8,123.22555541992188
2024-09-25 15-06-27.6,123.26345825195312
2024-09-25 15-06-28.4,123.23540496826172
2024-09-25 15-06-29.2,123.27932739257812
2024-09-25 15-06-30.0,123.30889129638672
2024-09-25 15-06-30.9,123.26708984375
2024-09-25 15-06-31.7,123.26708984375
2024-09-25 15-06-32.5,123.24765014648438
2024-09-25 15-06-33.3,123.24469757080078
2024-09-25 15-06-34.1,123.22052764892578
2024-09-25 15-06-34.9,123.26152038574219
2024-09-25 15-06-35.7,123.26152038574219
2024-09-25 15-06-36.5,123.23363494873047
2024-09-25 15-06-37.4,123.2154312133789
2024-09-25 15-06-38.2,123.26084899902344
2024-09-25 15-06-39.0,123.26451110839844
2024-09-25 15-06-39.8,123.26451110839844
2024-09-25 15-06-40.6,123.20960235595703
2024-09-25 15-06-41.4,123.2018051147461
2024-09-25 15-06-42.2,123.17761993408203
2024-09-25 15-06-43.1,123.16222381591797
2024-09-25 15-06-43.9,123.1927490234375
2024-09-25 15-06-44.7,123.1927490234375
2024-09-25 15-06-45.5,123.16236877441406
2024-09-25 15-06-46.3,123.2212905883789
2024-09-25 15-06-47.1,123.22967529296875
2024-09-25 15-06-47.9,123.18726348876953
2024-09-25 15-06-48.8,123.18726348876953
2024-09-25 15-06-49.6,123.20916748046875
2024-09-25 15-06-50.4,123.26786804199219
2024-09-25 15-06-51.2,123.2199935913086
2024-09-25 15-06-52.0,123.19145965576172
2024-09-25 15-06-52.8,123.16253662109375
2024-09-25 15-06-53.6,123.16253662109375
2024-09-25 15-06-54.4,123.2267074584961
2024-09-25 15-06-55.3,123.26729583740234
2024-09-25 15-06-56.1,123.21758270263672
2024-09-25 15-06-56.9,123.20587158203125
2024-09-25 15-06-57.7,123.20587158203125
2024-09-25 15-06-58.5,123.19603729248047
2024-09-25 15-06-59.3,123.1985092163086
2024-09-25 15-07-0.1,123.18021392822266
2024-09-25 15-07-1.0,123.18362426757812
2024-09-25 15-07-1.8,123.18362426757812
2024-09-25 15-07-2.6,123.16590881347656
2024-09-25 15-07-3.4,123.22159576416016
2024-09-25 15-07-4.2,123.2542495727539
2024-09-25 15-07-5.0,123.20697021484375
2024-09-25 15-07-5.8,123.25843048095703
2024-09-25 15-07-6.7,123.25843048095703
2024-09-25 15-07-7.5,123.19940948486328
2024-09-25 15-07-8.3,123.21281433105469
2024-09-25 15-07-9.1,123.2244873046875
2024-09-25 15-07-9.9,123.17098999023438
2024-09-25 15-07-10.7,123.17098999023438
2024-09-25 15-07-11.5,123.12351989746094
2024-09-25 15-07-12.4,123.1290283203125
2024-09-25 15-07-13.2,123.19190216064453
2024-09-25 15-07-14.0,123.20519256591797
2024-09-25 15-07-14.8,123.20519256591797
2024-09-25 15-07-15.6,123.2253646850586
2024-09-25 15-07-16.4,123.21684265136719
2024-09-25 15-07-17.2,123.23747253417969
2024-09-25 15-07-18.1,123.2540512084961
2024-09-25 15-07-18.9,123.19383239746094
2024-09-25 15-07-19.7,123.19383239746094
2024-09-25 15-07-20.5,123.21292877197266
2024-09-25 15-07-21.3,123.23416900634766
2024-09-25 15-07-22.1,123.21421813964844
2024-09-25 15-07-22.9,123.19300842285156
2024-09-25 15-07-23.8,123.19300842285156
2024-09-25 15-07-24.6,123.16835021972656
2024-09-25 15-07-25.4,123.1619644165039
2024-09-25 15-07-26.2,123.18043518066406
