Consumo_T,Aula Medios,Cubiculos ,Direccion 1,Direccion 2 ,Rack,Sala Juntas,Maestros 1,Maestros 2,L1,L2 ,L3 
1.1297,0.0113,0,0.0238,0.0267,0.3981,0.1103,0.0013,0.0103,0.2736,0.0624,0.2119
1.1254,0.0117,0,0.0235,0.0267,0.3905,0.1102,0.0036,0.0113,0.2736,0.0622,0.2121
1.0683,0.0121,0,0.0233,0.0267,0.3335,0.1104,0.003,0.0118,0.2734,0.0623,0.2118
1.0344,0.011,0,0.0231,0.0266,0.3019,0.1103,0.0029,0.011,0.2733,0.0623,0.212
1.0252,0.0113,0,0.023,0.0267,0.2922,0.1105,0.0027,0.0115,0.273,0.0624,0.2119
0.9272,0.0121,0,0.0234,0.0267,0.2164,0.1106,0.0019,0.0107,0.251,0.0624,0.212
0.8289,0.0118,0,0.0237,0.0268,0.1721,0.1106,0.0017,0.0112,0.1965,0.0622,0.2123
0.8234,0.0123,0,0.0234,0.0268,0.1665,0.1103,0.0022,0.0111,0.1964,0.0621,0.2123
0.8242,0.0122,0,0.0236,0.0268,0.1657,0.1107,0.0031,0.0111,0.1965,0.0622,0.2123
0.8222,0.0122,0,0.0237,0.0268,0.1656,0.1105,0.002,0.0112,0.1963,0.0619,0.212
0.8209,0.0125,0,0.0233,0.0266,0.1649,0.1105,0.0027,0.01,0.1962,0.0619,0.2123
0.8209,0.0114,0,0.0236,0.0268,0.1646,0.1104,0.0027,0.0112,0.1962,0.0619,0.2121
0.8222,0.0119,0,0.0235,0.0267,0.1648,0.1103,0.0032,0.0111,0.1965,0.0622,0.212
0.8226,0.0117,0,0.0236,0.0268,0.1654,0.1105,0.0025,0.0115,0.1963,0.0623,0.212
0.8227,0.0116,0,0.0235,0.0267,0.1663,0.1103,0.0025,0.0112,0.1964,0.0622,0.212
0.8246,0.0123,0,0.0236,0.0267,0.1677,0.1103,0.0024,0.011,0.1963,0.062,0.2123
0.828,0.0115,0,0.0235,0.0268,0.1683,0.1106,0.0037,0.0121,0.1967,0.0622,0.2126
0.8263,0.0123,0,0.0237,0.0268,0.1688,0.1105,0.0027,0.0107,0.1965,0.0621,0.2122
0.8269,0.0118,0,0.0234,0.0269,0.1701,0.1105,0.0026,0.011,0.1964,0.0622,0.212
0.8272,0.0122,0,0.0236,0.0268,0.1704,0.1104,0.0028,0.0104,0.1964,0.0621,0.2121
0.84,0.0118,0,0.0237,0.0267,0.1829,0.1104,0.0034,0.0107,0.1963,0.0621,0.212
0.9336,0.0122,0,0.0233,0.0266,0.2772,0.1101,0.0025,0.0111,0.1965,0.0621,0.212
0.9392,0.0124,0,0.023,0.0266,0.2831,0.1099,0.0027,0.011,0.1966,0.062,0.2119
0.9427,0.0117,0,0.0232,0.0267,0.2852,0.1104,0.0029,0.0116,0.1964,0.0622,0.2124
0.9455,0.0122,0,0.0232,0.0268,0.2874,0.1107,0.0036,0.0107,0.1963,0.0622,0.2124
0.9463,0.0121,0,0.0233,0.0268,0.2892,0.1104,0.003,0.0108,0.1964,0.0621,0.2122
0.9495,0.0126,0,0.023,0.0267,0.2912,0.1108,0.0028,0.0113,0.1966,0.0623,0.2122
0.95,0.0127,0,0.0231,0.0268,0.2921,0.1105,0.0021,0.0114,0.1966,0.0624,0.2123
0.9497,0.0123,0,0.023,0.0269,0.291,0.1106,0.0029,0.0118,0.1966,0.0623,0.2123
0.9478,0.0122,0,0.0233,0.0268,0.2905,0.1105,0.0025,0.0116,0.1966,0.062,0.2118
0.9471,0.0115,0,0.0231,0.0267,0.2906,0.1102,0.0033,0.0113,0.1965,0.0621,0.2118
0.9485,0.0122,0,0.0233,0.0269,0.2908,0.1107,0.0029,0.0117,0.1965,0.062,0.2115
0.9473,0.0119,0,0.0231,0.0266,0.2908,0.1105,0.0024,0.0114,0.1965,0.0622,0.2119
0.9487,0.0121,0,0.0232,0.0268,0.292,0.1105,0.0023,0.0112,0.1965,0.0623,0.2118
0.9507,0.0118,0,0.0233,0.0268,0.2933,0.1108,0.0028,0.0111,0.1966,0.0621,0.2121
0.9772,0.0117,0,0.0231,0.0268,0.2961,0.1108,0.002,0.0108,0.1964,0.0621,0.2374
1.4529,0.0127,0,0.0229,0.0269,0.2958,0.1107,0.0029,0.0111,0.1959,0.062,0.712
1.3912,0.0125,0,0.0233,0.027,0.2949,0.1106,0.005,0.0114,0.196,0.0621,0.6484
0.9531,0.0118,0,0.0232,0.0268,0.2959,0.1105,0.0031,0.0114,0.1965,0.0621,0.2118
0.9527,0.0123,0,0.0235,0.0269,0.295,0.1108,0.0029,0.0107,0.1965,0.0622,0.2119
0.9527,0.0121,0,0.0231,0.0267,0.2935,0.111,0.0032,0.0119,0.1968,0.0623,0.2121
0.952,0.0119,0,0.0231,0.0267,0.2947,0.1107,0.0038,0.0105,0.1965,0.0622,0.2119
0.9512,0.0123,0,0.0233,0.0269,0.2937,0.1109,0.0023,0.011,0.1967,0.0623,0.2118
0.9506,0.0123,0,0.0234,0.0268,0.2926,0.1111,0.0025,0.011,0.1967,0.0622,0.212
0.9505,0.0123,0,0.0232,0.0269,0.2921,0.1108,0.0036,0.0108,0.1969,0.0624,0.2115
0.9492,0.012,0,0.0234,0.027,0.2913,0.1108,0.0021,0.0121,0.1971,0.0623,0.2111
0.9465,0.0116,0,0.0229,0.0267,0.2915,0.1108,0.002,0.0111,0.197,0.0624,0.2105
0.9495,0.0118,0,0.0232,0.0268,0.2918,0.1108,0.0033,0.0117,0.197,0.0622,0.2109
1.409,0.015,0,0.0229,0.0269,0.2905,0.1109,0.009,0.0116,0.1958,0.515,0.2114
1.3645,0.0148,0,0.0229,0.0268,0.292,0.1113,0.0085,0.0119,0.1957,0.4698,0.2108
1.3524,0.0148,0,0.0228,0.0267,0.2909,0.1111,0.0088,0.0111,0.196,0.4597,0.2105
1.3504,0.0149,0,0.0231,0.0269,0.2919,0.1112,0.0102,0.0115,0.1961,0.454,0.2106
1.3018,0.0148,0,0.0231,0.0269,0.2475,0.1112,0.0092,0.011,0.1959,0.4517,0.2105
1.2278,0.0146,0,0.0232,0.0268,0.1781,0.1115,0.0069,0.0111,0.196,0.4496,0.21
1.2156,0.0148,0,0.0232,0.027,0.1673,0.1112,0.0071,0.0113,0.1959,0.4482,0.2096
1.2118,0.0145,0,0.0235,0.0266,0.1647,0.1114,0.0079,0.0107,0.196,0.4465,0.21
1.2078,0.0144,0,0.0231,0.0268,0.1639,0.1114,0.0063,0.0106,0.196,0.4456,0.2097
1.2075,0.0148,0,0.0233,0.0269,0.1636,0.1109,0.0084,0.0102,0.1959,0.4437,0.2098
1.2099,0.0146,0,0.0236,0.0269,0.1639,0.1114,0.0088,0.0118,0.1963,0.4429,0.2097
1.2065,0.0148,0,0.0233,0.027,0.1635,0.1115,0.009,0.0101,0.1962,0.4418,0.2093
1.2074,0.0146,0,0.0232,0.0269,0.1636,0.1112,0.0092,0.0115,0.1963,0.4405,0.2104
1.3029,0.0145,0,0.0235,0.0267,0.163,0.1112,0.0075,0.0109,0.2959,0.4402,0.2095
1.3011,0.0145,0,0.0234,0.0268,0.1636,0.111,0.0067,0.0104,0.2958,0.439,0.2099
1.2912,0.0145,0,0.0233,0.027,0.1644,0.1111,0.0068,0.0109,0.2857,0.4378,0.2097
1.287,0.0147,0,0.0233,0.0269,0.164,0.1113,0.0063,0.0105,0.2844,0.4364,0.2092
1.2866,0.0145,0,0.0231,0.027,0.1643,0.1112,0.0075,0.0106,0.284,0.4353,0.2091
1.2854,0.0147,0,0.0232,0.0268,0.1643,0.111,0.0079,0.0109,0.2834,0.4337,0.2095
1.2857,0.0143,0,0.0235,0.0268,0.1647,0.1109,0.0079,0.0112,0.2838,0.433,0.2096
1.1263,0.0137,0,0.0233,0.0268,0.1654,0.1112,0.0075,0.0101,0.2347,0.3239,0.2097
0.7808,0.012,0,0.0235,0.0269,0.1671,0.111,0.0038,0.0105,0.1538,0.0623,0.2099
0.7778,0.0121,0,0.0233,0.0268,0.167,0.1107,0.0028,0.011,0.1529,0.062,0.2092
0.777,0.012,0,0.0238,0.0268,0.1667,0.111,0.0027,0.0106,0.152,0.0621,0.2093
0.7772,0.0119,0,0.0232,0.0267,0.1666,0.1108,0.0036,0.0118,0.1516,0.0618,0.2092
1.0059,0.0128,0,0.0234,0.0268,0.1675,0.1106,0.0036,0.0112,0.1507,0.0617,0.4376
1.2761,0.0126,0,0.0234,0.0269,0.1667,0.1107,0.0045,0.0107,0.1498,0.0615,0.7093
1.0017,0.013,0,0.0234,0.0267,0.1668,0.1108,0.0026,0.0101,0.1495,0.0615,0.4373
0.7726,0.012,0,0.0235,0.0266,0.1664,0.1106,0.0028,0.011,0.1493,0.0617,0.2087
0.7736,0.0126,0,0.0232,0.0267,0.1667,0.1106,0.0034,0.0112,0.1489,0.0616,0.2087
0.7718,0.0117,0,0.0236,0.0267,0.1668,0.1102,0.0032,0.0107,0.1485,0.0616,0.2088
0.7723,0.0124,0,0.0234,0.0265,0.1678,0.1105,0.0028,0.0112,0.1479,0.0613,0.2085
0.7732,0.0124,0,0.0237,0.0267,0.1678,0.1104,0.0028,0.0114,0.1476,0.0613,0.2091
0.7728,0.0123,0,0.0235,0.0267,0.1675,0.1105,0.0029,0.0114,0.1475,0.0614,0.2091
0.772,0.0121,0,0.0237,0.0268,0.1674,0.1105,0.003,0.0111,0.1471,0.0614,0.2089
0.7724,0.0123,0,0.0235,0.0267,0.1676,0.1108,0.0032,0.0112,0.1469,0.0615,0.2087
0.9563,0.0124,0,0.0234,0.0265,0.3523,0.111,0.003,0.0113,0.1465,0.0612,0.2087
1.0055,0.0125,0,0.0238,0.0265,0.4009,0.1104,0.0041,0.011,0.1462,0.0614,0.2087
0.9896,0.012,0,0.0237,0.0269,0.3846,0.1107,0.0038,0.0105,0.147,0.0614,0.209
0.9441,0.0121,0,0.0234,0.0268,0.3416,0.1109,0.0018,0.0108,0.1462,0.0616,0.2089
0.9058,0.0123,0,0.0231,0.0266,0.3017,0.1108,0.0036,0.0118,0.1459,0.0615,0.2085
2.936,0.0131,1.8459,0.0228,0.0267,0.2906,0.1098,0.0058,0.011,0.1454,0.0611,0.4038
3.7317,0.0134,2.6133,0.023,0.027,0.2314,0.1096,0.005,0.0109,0.1447,0.0607,0.4927
3.6791,0.0136,2.5984,0.0233,0.0269,0.1725,0.1093,0.0068,0.0111,0.1445,0.061,0.5117
3.6501,0.0136,2.5827,0.0231,0.027,0.1662,0.1097,0.0062,0.0112,0.144,0.0608,0.5056
3.6326,0.0139,2.5714,0.0233,0.027,0.1638,0.1093,0.0056,0.0112,0.1437,0.061,0.5024
3.6308,0.0139,2.5642,0.0231,0.0271,0.1626,0.1096,0.0051,0.0111,0.1436,0.0612,0.5093
3.6215,0.0139,2.5619,0.0231,0.027,0.1616,0.1096,0.0049,0.0114,0.1431,0.0606,0.5044
3.6194,0.0133,2.5578,0.0233,0.027,0.1614,0.1095,0.0063,0.012,0.1433,0.0608,0.5047
3.6208,0.0141,2.554,0.0232,0.0269,0.1607,0.1099,0.0054,0.0112,0.1434,0.0608,0.5112
3.5494,0.014,2.5431,0.0234,0.027,0.1608,0.1096,0.0052,0.0115,0.0847,0.0612,0.5089
3.5252,0.0139,2.5353,0.0227,0.0272,0.1611,0.1094,0.0063,0.0117,0.0666,0.0613,0.5097
3.5281,0.0135,2.5367,0.0233,0.027,0.1628,0.1095,0.0064,0.0117,0.0665,0.0605,0.5102
3.5175,0.0138,2.5373,0.0232,0.027,0.1635,0.1097,0.0065,0.0116,0.0667,0.0606,0.4976
3.511,0.0137,2.5288,0.0234,0.027,0.1651,0.1095,0.007,0.0119,0.0666,0.0606,0.4974
3.5042,0.0136,2.5258,0.0231,0.0269,0.1653,0.1095,0.0062,0.011,0.0666,0.0604,0.4958
3.5057,0.0138,2.527,0.0231,0.0268,0.1657,0.1094,0.0049,0.0118,0.0666,0.0604,0.4962
3.5106,0.0137,2.533,0.023,0.027,0.1656,0.1096,0.0056,0.0112,0.0666,0.0602,0.4951
2.8923,0.0135,1.9693,0.0231,0.0268,0.1653,0.1098,0.0051,0.0115,0.0668,0.0606,0.4405
0.7155,0.0122,0,0.0235,0.0266,0.1662,0.111,0.0032,0.011,0.0674,0.0611,0.2333
0.7155,0.0121,0,0.0237,0.0267,0.1667,0.1107,0.0031,0.0115,0.0674,0.0611,0.2325
3.3612,2.2424,0,0.0218,0.027,0.1673,0.1105,0.0038,0.0109,0.0673,0.0603,0.6499
5.4035,3.6685,0,0.0211,0.0269,0.1662,0.1105,0.0065,0.0107,0.0664,0.0594,1.2673
5.733,3.6812,0,0.0207,0.0269,0.1648,0.1101,0.0056,0.0105,0.1019,0.0591,1.5522
5.4959,3.7095,0,0.021,0.0268,0.1647,0.1099,0.0054,0.0111,0.1057,0.0592,1.2826
5.2526,3.7002,0,0.021,0.0269,0.1656,0.1102,0.0043,0.0103,0.1009,0.0593,1.0539
5.2381,3.6877,0,0.0211,0.0269,0.1655,0.1103,0.0051,0.0106,0.1026,0.0596,1.0487
5.2182,3.6714,0,0.021,0.0267,0.1659,0.1106,0.0052,0.0099,0.1027,0.0594,1.0454
5.1952,3.6585,0,0.0209,0.0268,0.1663,0.1101,0.0034,0.0101,0.0953,0.0593,1.0445
5.1849,3.6466,0,0.0213,0.027,0.166,0.1101,0.0045,0.0105,0.0956,0.0593,1.044
5.1807,3.6382,0,0.0208,0.0269,0.1676,0.1102,0.005,0.0112,0.0961,0.0594,1.0453
5.1759,3.633,0,0.0209,0.027,0.1683,0.1104,0.006,0.0117,0.0929,0.0592,1.0465
5.1641,3.626,0,0.0209,0.0269,0.168,0.1103,0.005,0.0109,0.0924,0.0594,1.0443
5.2735,3.6197,0,0.0213,0.0267,0.2841,0.1104,0.0045,0.0107,0.0938,0.0595,1.0428
5.4007,3.6115,0,0.021,0.0269,0.4114,0.1102,0.0044,0.0119,0.1018,0.0595,1.0421
5.3683,3.6067,0,0.021,0.027,0.3887,0.1103,0.0058,0.0111,0.0962,0.0594,1.0421
5.3587,3.6129,0,0.021,0.0269,0.3664,0.1101,0.0046,0.0114,0.1053,0.0596,1.0405
5.3464,3.6283,0,0.0205,0.0269,0.3058,0.1104,0.0039,0.011,0.142,0.0595,1.0381
5.3094,3.6262,0,0.0207,0.0268,0.2941,0.1102,0.0036,0.0096,0.1213,0.0594,1.0375
7.3812,3.6226,0,0.02,0.0268,0.262,0.11,2.0848,0.0099,0.1459,0.0593,1.0399
9.6915,3.6113,0,0.0197,0.0269,0.179,0.1098,4.1684,0.0104,0.1475,0.3791,1.0394
10.3362,3.6003,0,0.0197,0.0268,0.1671,0.1097,4.1862,0.0106,0.195,0.9815,1.0393
10.3116,3.597,0,0.0196,0.0269,0.1648,0.1096,4.1756,0.0103,0.177,0.9923,1.0385
10.2531,3.5918,0,0.0198,0.0268,0.1637,0.1096,4.1804,0.0106,0.1279,0.9837,1.0388
10.2212,3.5834,0,0.0197,0.0268,0.1626,0.1096,4.1738,0.0098,0.1204,0.9768,1.0383
10.2218,3.5905,0,0.0195,0.0269,0.1643,0.1095,4.1713,0.0109,0.1175,0.972,1.0394
10.2238,3.5945,0,0.0197,0.0269,0.165,0.1097,4.1742,0.0111,0.1177,0.9698,1.0352
10.2122,3.5909,0,0.0194,0.0267,0.1668,0.1096,4.1749,0.0115,0.1151,0.967,1.0303
10.21,3.5942,0,0.0197,0.027,0.1663,0.1098,4.1818,0.01,0.1172,0.9658,1.0182
10.1291,3.5114,0,0.0193,0.0268,0.1641,0.1098,4.177,0.0106,0.1285,0.9636,1.018
10.125,3.5064,0,0.0195,0.0268,0.167,0.1096,4.1732,0.0108,0.1299,0.9629,1.0189
10.551,3.5229,0,0.0194,0.0269,0.1692,0.1099,4.173,0.0102,0.1316,0.9612,1.4267
10.6645,3.5221,0,0.0191,0.027,0.2061,0.1097,4.1735,0.0106,0.1254,0.9594,1.5116
10.7142,3.5101,0,0.0188,0.0268,0.2838,0.1096,4.1681,0.0101,0.1183,0.958,1.5106
10.7152,3.5136,0,0.0187,0.0267,0.2905,0.1097,4.1664,0.0097,0.1135,0.9567,1.5097
10.2438,3.501,0,0.0188,0.0268,0.2909,0.1093,4.1607,0.0108,0.1059,0.9556,1.064
10.1996,3.5009,0,0.0187,0.0266,0.293,0.1094,4.1538,0.0111,0.1149,0.9542,1.017
10.1878,3.4993,0,0.019,0.0265,0.2967,0.1091,4.1438,0.0108,0.1141,0.9528,1.0157
10.1942,3.5052,0,0.0187,0.0267,0.2984,0.1094,4.1434,0.01,0.1149,0.9517,1.0158
10.1914,3.5044,0,0.0189,0.0267,0.2998,0.109,4.1424,0.0102,0.1143,0.9499,1.0158
10.2017,3.5037,0,0.0188,0.0266,0.3008,0.1092,4.1425,0.0097,0.1143,0.96,1.0161
10.2655,3.5,0,0.0188,0.0267,0.3001,0.1089,4.1468,0.01,0.1626,0.9754,1.0162
9.9667,3.5053,0,0.0188,0.0267,0.3025,0.1087,4.143,0.011,0.1588,0.6759,1.016
9.956,3.5029,0,0.0187,0.0268,0.3003,0.1089,4.0569,0.0099,0.1503,0.7662,1.0151
10.5422,3.4991,0,0.0182,0.0268,0.3025,0.109,4.0421,0.0107,0.195,0.9213,1.4175
11.2844,3.4958,0,0.0186,0.027,0.3018,0.1091,4.0459,0.009,0.2958,0.9446,2.0368
10.1137,3.2317,0,0.0171,0.025,0.2772,0.1004,3.733,0.0093,0.3557,0.8566,1.5077
9.0109,2.9948,0,0.016,0.023,0.2568,0.0931,3.4639,0.0083,0.3154,0.7917,1.0479
9.0109,2.9948,0,0.016,0.023,0.2568,0.0931,3.4639,0.0083,0.3154,0.7917,1.0479
9.0109,2.9948,0,0.016,0.023,0.2568,0.0931,3.4639,0.0083,0.3154,0.7917,1.0479
9.0109,2.9948,0,0.016,0.023,0.2568,0.0931,3.4639,0.0083,0.3154,0.7917,1.0479
10.2359,3.5047,0,0.0185,0.0266,0.304,0.109,4.044,0.0095,0.2631,0.9434,1.0131
10.3955,3.4993,0,0.0188,0.0267,0.2989,0.1087,4.0529,0.0105,0.287,1.0804,1.0123
10.5627,3.497,0,0.0186,0.0267,0.2937,0.1088,4.0504,0.0106,0.3354,1.2095,1.012
10.8497,3.5074,0,0.0187,0.0265,0.3002,0.1087,4.0553,0.0104,0.3955,1.1944,1.2326
11.1614,3.5131,0,0.0182,0.0268,0.3012,0.1086,4.0537,0.0092,0.3856,1.2416,1.5034
11.1669,3.5121,0,0.0183,0.0268,0.299,0.1087,4.0569,0.0093,0.395,1.2371,1.5037
11.1859,3.5263,0,0.0184,0.0269,0.3,0.109,4.0667,0.0095,0.3958,1.2291,1.5042
11.033,3.5364,0,0.0183,0.0269,0.3033,0.1093,4.0649,0.011,0.3078,1.2321,1.423
10.6718,3.5267,0,0.0187,0.0268,0.3066,0.1092,4.0722,0.0099,0.3529,1.2384,1.0104
10.6133,3.5242,0,0.0185,0.0268,0.298,0.1091,4.0709,0.0098,0.332,1.2136,1.0104
10.5552,3.525,0,0.0187,0.0268,0.2949,0.109,4.0602,0.0109,0.2984,1.2015,1.0098
10.5547,3.5095,0,0.0187,0.0266,0.2965,0.1089,4.0652,0.0108,0.2777,1.231,1.0098
10.5705,3.5334,0,0.0183,0.0266,0.3031,0.1091,4.0658,0.01,0.2558,1.2383,1.0101
10.5801,3.5378,0,0.0184,0.0266,0.3035,0.1093,4.0702,0.0108,0.2587,1.2352,1.0096
10.5864,3.532,0,0.0187,0.0268,0.3044,0.1091,4.0683,0.0113,0.2767,1.2287,1.0104
10.5818,3.5404,0,0.0187,0.0266,0.3026,0.1091,4.0674,0.0101,0.2751,1.2215,1.0103
10.6511,3.5438,0,0.0184,0.0267,0.3048,0.1089,4.0704,0.0108,0.3199,1.2383,1.0091
10.6268,3.5449,0,0.0185,0.0266,0.3043,0.1088,4.0701,0.0104,0.2879,1.2461,1.0092
10.599,3.5354,0,0.0184,0.0266,0.3024,0.1088,4.067,0.0097,0.2799,1.2421,1.0087
10.5915,3.5352,0,0.0183,0.0266,0.3033,0.1082,4.0689,0.0105,0.2671,1.2444,1.009
10.5933,3.5408,0,0.0183,0.0267,0.3059,0.1084,4.0712,0.0102,0.2664,1.2366,1.0088
10.6073,3.5442,0,0.0185,0.0266,0.308,0.1085,4.0806,0.0102,0.2627,1.2395,1.0085
10.4814,3.5528,0,0.0185,0.0268,0.307,0.1086,4.0794,0.0108,0.2494,1.1194,1.0087
10.4477,3.5513,0,0.0185,0.0267,0.3072,0.1087,4.0815,0.0103,0.2407,1.0939,1.0089
10.4485,3.5483,0,0.0186,0.0267,0.3073,0.1088,4.0851,0.0113,0.2478,1.0857,1.0089
10.5058,3.5638,0,0.0186,0.0267,0.3095,0.1084,4.0947,0.0083,0.2733,1.0935,1.009
10.7509,3.5642,0,0.0188,0.0267,0.3092,0.109,4.1115,0.0104,0.2748,1.3181,1.0082
10.9331,3.5747,0,0.0185,0.0265,0.3083,0.109,4.1172,0.0098,0.2744,1.4872,1.0075
10.8719,3.5984,0,0.0188,0.0268,0.3091,0.1089,4.1284,0.0102,0.2614,1.4022,1.0077
10.8806,3.6077,0,0.0185,0.0268,0.3095,0.1094,4.1285,0.011,0.2704,1.3921,1.0067
10.8897,3.6263,0,0.0186,0.0266,0.3098,0.1093,4.1267,0.0099,0.2649,1.3913,1.0063
10.9415,3.6272,0,0.0186,0.0267,0.3139,0.1094,4.1529,0.0092,0.2815,1.3963,1.0058
10.9239,3.6166,0,0.0184,0.0267,0.3168,0.1091,4.1424,0.0105,0.1944,1.4832,1.0058
10.9837,3.6036,0,0.0187,0.0266,0.3187,0.1092,4.132,0.0094,0.1967,1.5629,1.0059
11.02,3.6182,0,0.0186,0.0266,0.3185,0.109,4.1333,0.0102,0.2021,1.5771,1.0064
11.1182,3.6154,0,0.0184,0.0266,0.3208,0.1085,4.1517,0.0101,0.1902,1.5569,1.1196
11.5254,3.6281,0,0.0184,0.0267,0.3209,0.1088,4.1545,0.011,0.1853,1.5742,1.4975
11.3526,3.6529,0,0.0185,0.0267,0.318,0.1086,4.1642,0.0101,0.1814,1.5642,1.308
11.0349,3.6516,0,0.0183,0.0265,0.3223,0.1085,4.1585,0.0114,0.1766,1.5559,1.0053
10.9911,3.6179,0,0.0185,0.0265,0.3202,0.1086,4.173,0.0101,0.1702,1.5406,1.0055
10.9594,3.6196,0,0.0185,0.0265,0.3112,0.1087,4.1501,0.0104,0.1794,1.53,1.005
10.9324,3.609,0,0.0186,0.0263,0.3105,0.1083,4.1301,0.0098,0.2045,1.5101,1.0052
10.9173,3.6114,0,0.0184,0.0265,0.3103,0.1083,4.1428,0.0099,0.1758,1.5084,1.0055
10.9509,3.6349,0,0.0183,0.0264,0.315,0.1085,4.1501,0.0107,0.1745,1.5067,1.0058
11.0058,3.6499,0,0.0182,0.0266,0.3183,0.1086,4.1583,0.0091,0.1819,1.5292,1.0057
11.0052,3.6237,0,0.0187,0.0267,0.311,0.1088,4.1832,0.01,0.189,1.5275,1.0066
11.0411,3.6363,0,0.0186,0.0267,0.3179,0.109,4.1854,0.0104,0.1798,1.5513,1.0057
11.0703,3.6623,0,0.0185,0.0268,0.3215,0.1088,4.1784,0.0101,0.1991,1.5396,1.0052
11.0691,3.6421,0,0.0186,0.0266,0.3125,0.1092,4.2097,0.0102,0.1902,1.5444,1.0056
11.0117,3.6207,0,0.0186,0.0268,0.3122,0.1089,4.1659,0.0113,0.2019,1.5397,1.0057
11.067,3.6456,0,0.0186,0.0266,0.3114,0.1089,4.1948,0.01,0.2098,1.5355,1.0058
11.0322,3.6344,0,0.0187,0.0266,0.3104,0.1089,4.1781,0.0102,0.1993,1.5399,1.0057
11.0598,3.6525,0,0.0188,0.0266,0.3147,0.1092,4.1983,0.0103,0.1817,1.5424,1.0053
11.0858,3.6566,0,0.0187,0.0266,0.315,0.1089,4.2209,0.011,0.179,1.5451,1.004
11.1042,3.6784,0,0.0186,0.0264,0.3138,0.1088,4.2195,0.0101,0.182,1.5435,1.0031
10.8004,3.6573,0,0.0182,0.0266,0.3113,0.1086,4.2064,0.0108,0.1963,1.2623,1.0026
10.6746,3.6501,0,0.0183,0.0266,0.3128,0.1085,4.1971,0.011,0.1918,1.156,1.0024
10.7162,3.6617,0,0.0182,0.0267,0.3194,0.1086,4.2221,0.0105,0.1942,1.1523,1.0025
10.6162,3.6761,0,0.018,0.0267,0.3256,0.1081,4.2394,0.0098,0.1924,1.0169,1.0032
10.5657,3.6618,0,0.0185,0.0267,0.3261,0.1083,4.21,0.0112,0.1797,1.0214,1.002
10.5701,3.6794,0,0.0184,0.0264,0.324,0.1084,4.2098,0.011,0.1826,1.0082,1.0019
10.5749,3.6788,0,0.0184,0.0266,0.3249,0.1083,4.2131,0.0109,0.1837,1.0087,1.0015
10.5937,3.6777,0,0.0183,0.0266,0.323,0.108,4.2173,0.0105,0.2014,1.01,1.0009
10.5839,3.688,0,0.0183,0.0264,0.3265,0.108,4.2074,0.0109,0.1889,1.0084,1.0011
10.5491,3.6718,0,0.018,0.0265,0.3283,0.1077,4.1984,0.0106,0.1872,0.9996,1.001
10.5365,3.6556,0,0.0179,0.0263,0.326,0.1078,4.1791,0.0106,0.2016,1.0111,1.0005
10.5318,3.6775,0,0.0184,0.0264,0.3233,0.1077,4.1885,0.01,0.1969,0.9826,1.0005
10.5001,3.6521,0,0.0185,0.0264,0.3224,0.1074,4.1819,0.0102,0.1971,0.9841,1
10.8473,3.6651,0,0.018,0.0262,0.3201,0.1073,4.1952,0.0097,0.1992,0.9822,1.3243
11.0347,3.6714,0,0.0178,0.0263,0.319,0.1079,4.2084,0.01,0.2062,0.9812,1.4865
10.7854,3.6576,0,0.0181,0.0265,0.3204,0.1076,4.2492,0.0097,0.1954,0.9898,1.2111
10.5895,3.6799,0,0.0182,0.0263,0.3215,0.1079,4.2303,0.01,0.2003,0.9966,0.9985
10.6044,3.665,0,0.018,0.0265,0.3156,0.1077,4.2357,0.0103,0.2009,1.026,0.9987
10.5942,3.6494,0,0.0182,0.0264,0.3114,0.1078,4.2519,0.0103,0.1935,1.0269,0.9984
10.6462,3.6677,0,0.0182,0.0265,0.322,0.1078,4.2134,0.011,0.1919,1.0896,0.9981
10.7186,3.6719,0,0.0181,0.0265,0.3256,0.1081,4.2157,0.0109,0.1887,1.1556,0.9975
10.7811,3.6911,0,0.0181,0.0264,0.3276,0.108,4.2421,0.0103,0.1925,1.1677,0.9973
10.7638,3.6932,0,0.0182,0.0263,0.3212,0.108,4.2276,0.0107,0.1926,1.1679,0.9981
10.756,3.6818,0,0.0184,0.0265,0.3265,0.1078,4.2309,0.0094,0.1927,1.1644,0.9976
10.7699,3.6866,0,0.0181,0.0264,0.324,0.1077,4.2397,0.0102,0.1945,1.1648,0.9979
10.7331,3.6757,0,0.0177,0.0263,0.3217,0.1079,4.2167,0.01,0.1914,1.1684,0.9973
10.7406,3.6769,0,0.0183,0.0265,0.318,0.1074,4.219,0.0101,0.185,1.1819,0.9975
10.7417,3.6823,0,0.018,0.0263,0.3163,0.1073,4.2071,0.0094,0.2043,1.1732,0.9975
10.7205,3.6617,0,0.0183,0.0265,0.321,0.1074,4.1939,0.0099,0.2059,1.1787,0.9972
10.664,3.68,0,0.0182,0.0265,0.3245,0.1074,4.2148,0.0103,0.1156,1.17,0.9967
8.878,2.0874,0,0.0189,0.0264,0.3203,0.1078,4.222,0.0094,0.081,1.0059,0.9989
5.9851,0.0135,0,0.0198,0.0262,0.3232,0.1083,4.2317,0.0105,0.1057,0.8167,0.3295
5.7804,0.0133,0,0.0202,0.0263,0.3216,0.108,4.2494,0.0114,0.0823,0.727,0.2209
5.8426,0.0131,0,0.02,0.0263,0.321,0.1082,4.2647,0.0105,0.2125,0.6454,0.2209
