fecha,valor_corriente,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-08-16_08-08-28,7.7217698097229,7.7574591636657715,0.030767603992383298,7.794707298278809,7.7217698097229,cafetera
2024-08-16_08-08-30,7.730459690093994,7.744609642028808,0.023992596937580362,7.781330585479736,7.7217698097229,cafetera
2024-08-16_08-08-32,7.724590301513673,7.733261585235596,0.013332602644097405,7.7555198669433585,7.7217698097229,cafetera
2024-08-16_08-08-34,7.7261247634887695,7.727382564544678,0.004840502858800251,7.733968257904053,7.7217698097229,cafetera
2024-08-16_08-08-37,7.6949944496154785,7.719587802886963,0.01410273871314195,7.730459690093994,7.6949944496154785,cafetera
2024-08-16_08-08-39,7.691179275512695,7.713469696044922,0.018779483978093637,7.730459690093994,7.691179275512695,cafetera
2024-08-16_08-08-41,7.688050270080566,7.704987812042236,0.01876467166864821,7.7261247634887695,7.688050270080566,cafetera
2024-08-16_08-08-43,7.700791358947754,7.700228023529053,0.015235864784890857,7.7261247634887695,7.688050270080566,cafetera
2024-08-16_08-08-45,7.691863059997559,7.69337568283081,0.004824026121716328,7.700791358947754,7.688050270080566,cafetera
2024-08-16_08-08-48,7.690542221069336,7.692485237121582,0.004861289539237074,7.700791358947754,7.688050270080566,cafetera
2024-08-16_08-08-50,7.668075561523437,7.687864494323731,0.012061290882410845,7.700791358947754,7.668075561523437,cafetera
2024-08-16_08-08-52,7.66651439666748,7.683557319641113,0.015369875890579187,7.700791358947754,7.66651439666748,cafetera
2024-08-16_08-08-54,6.228934288024902,7.389185905456543,0.6487109211528586,7.691863059997559,6.228934288024902,cafetera
2024-08-16_08-08-56,0.0709942579269409,5.865012145042419,3.2989426604333505,7.690542221069336,0.0709942579269409,cafetera
2024-08-16_08-08-59,0.0718673765659332,4.341277176141739,3.9418021157873384,7.668075561523437,0.0709942579269409,cafetera
2024-08-16_08-09-01,0.0709762722253799,2.821857318282127,3.8005234662748153,7.66651439666748,0.0709762722253799,cafetera
2024-08-16_08-09-03,0.0709271430969238,1.302739867568016,2.753826426406386,6.228934288024902,0.0709271430969238,cafetera
2024-08-16_08-09-05,0.0710100755095481,0.07115502506494517,0.0003994320796147314,0.0718673765659332,0.0709271430969238,cafetera
2024-08-16_08-09-07,0.0699068531394004,0.07093754410743708,0.0006953023071956901,0.0718673765659332,0.0699068531394004,cafetera
2024-08-16_08-09-10,0.0704125091433525,0.07064657062292094,0.0004799809013780517,0.0710100755095481,0.0699068531394004,cafetera
2024-08-16_08-09-12,0.0703542381525039,0.07052216380834572,0.0004530166972045472,0.0710100755095481,0.0699068531394004,cafetera
2024-08-16_08-09-14,0.0718355774879455,0.07070385068655008,0.0007444617473058802,0.0718355774879455,0.0699068531394004,cafetera
2024-08-16_08-09-16,0.0705335289239883,0.07060854136943813,0.0007257254480428825,0.0718355774879455,0.0699068531394004,cafetera
2024-08-16_08-09-18,0.0709510073065757,0.07081737220287318,0.0006151371116885314,0.0718355774879455,0.0703542381525039,cafetera
2024-08-16_08-09-21,0.070542924106121,0.07084345519542687,0.0005961502983831786,0.0718355774879455,0.0703542381525039,cafetera
2024-08-16_08-09-23,0.0704832524061203,0.07086925804615016,0.0005719843773784011,0.0718355774879455,0.0704832524061203,cafetera
2024-08-16_08-09-25,0.0708497390151023,0.07067209035158152,0.00021265978812166626,0.0709510073065757,0.0704832524061203,cafetera
2024-08-16_08-09-27,0.0708619281649589,0.07073777019977565,0.00020986105868663798,0.0709510073065757,0.0704832524061203,cafetera
2024-08-16_08-09-29,0.0708574801683425,0.070719064772129,0.00018926014078055812,0.0708619281649589,0.0704832524061203,cafetera
2024-08-16_08-09-32,0.0704801753163337,0.07070651501417155,0.00020526370800614095,0.0708619281649589,0.0704801753163337,cafetera
2024-08-16_08-09-34,0.0703852847218513,0.07068692147731774,0.0002344972997797831,0.0708619281649589,0.0703852847218513,cafetera
2024-08-16_08-09-36,0.0703236013650894,0.07058169394731514,0.0002598478989737823,0.0708619281649589,0.0703236013650894,cafetera
2024-08-16_08-09-38,0.0708139240741729,0.07057209312915795,0.00024749871663303175,0.0708574801683425,0.0703236013650894,cafetera
2024-08-16_08-09-40,0.070408284664154,0.07048225402832026,0.0001936844016801394,0.0708139240741729,0.0703236013650894,cafetera
2024-08-16_08-09-43,0.0713521242141723,0.07065664380788797,0.0004343574083969398,0.0713521242141723,0.0703236013650894,cafetera
2024-08-16_08-09-45,0.0705164670944213,0.07068288028240197,0.00041750372075167536,0.0713521242141723,0.0703236013650894,cafetera
2024-08-16_08-09-47,0.0703481659293174,0.07068779319524757,0.0004123315115105514,0.0713521242141723,0.0703481659293174,cafetera
2024-08-16_08-09-49,0.0713242143392562,0.07078985124826424,0.000504260038207526,0.0713521242141723,0.0703481659293174,cafetera
2024-08-16_08-09-51,0.0698410794138908,0.07067641019821161,0.0006533267407926536,0.0713521242141723,0.0698410794138908,cafetera
2024-08-16_08-09-54,0.0694534033536911,0.07029666602611537,0.0007115952940604766,0.0713242143392562,0.0694534033536911,cafetera
2024-08-16_08-09-56,0.0713157877326011,0.07045653015375132,0.0008497036684327495,0.0713242143392562,0.0694534033536911,cafetera
2024-08-16_08-09-58,0.0714989528059959,0.07068668752908702,0.0009615125311531555,0.0714989528059959,0.0694534033536911,cafetera
2024-08-16_08-10-00,0.0709053352475166,0.0706029117107391,0.0009088866599650554,0.0714989528059959,0.0694534033536911,cafetera
2024-08-16_08-10-02,0.0700601935386657,0.07064673453569408,0.0008673021688678659,0.0714989528059959,0.0694534033536911,cafetera
2024-08-16_08-10-05,0.0709524005651474,0.07094653397798534,0.000554266653362524,0.0714989528059959,0.0700601935386657,cafetera
2024-08-16_08-10-07,0.0705370530486106,0.07079078704118724,0.0005335932080560679,0.0714989528059959,0.0700601935386657,cafetera
2024-08-16_08-10-09,0.0709032416343689,0.07067164480686185,0.0003804798850845903,0.0709524005651474,0.0700601935386657,cafetera
2024-08-16_08-10-11,0.0714494287967681,0.07078046351671215,0.0005172496801952695,0.0714494287967681,0.0700601935386657,cafetera
2024-08-16_08-10-13,0.0703874304890632,0.07084591090679164,0.0004136599575298911,0.0714494287967681,0.0703874304890632,cafetera
2024-08-16_08-10-16,0.0713314488530159,0.07092172056436534,0.0004690761587507521,0.0714494287967681,0.0703874304890632,cafetera
2024-08-16_08-10-18,0.0704507082700729,0.0709044516086578,0.0004879862114791763,0.0714494287967681,0.0703874304890632,cafetera
2024-08-16_08-10-20,0.0709453299641609,0.0709128692746162,0.0004883230131749448,0.0714494287967681,0.0703874304890632,cafetera
2024-08-16_08-10-22,0.0710123032331466,0.0708254441618919,0.00039925327187414263,0.0713314488530159,0.0703874304890632,cafetera
2024-08-16_08-10-24,0.0704557672142982,0.0708391115069389,0.00038127542105504677,0.0713314488530159,0.0704507082700729,cafetera
2024-08-16_08-10-27,0.0708314478397369,0.07073911130428309,0.0002688616064077955,0.0710123032331466,0.0704507082700729,cafetera
2024-08-16_08-10-29,0.0704351291060447,0.07073599547147746,0.0002730964015849476,0.0710123032331466,0.0704351291060447,cafetera
2024-08-16_08-10-31,0.0703705549240112,0.07062104046344753,0.0002837160432480856,0.0710123032331466,0.0703705549240112,cafetera
2024-08-16_08-10-33,0.0709714069962501,0.07061286121606822,0.0002698679421043445,0.0709714069962501,0.0703705549240112,cafetera
2024-08-16_08-10-35,0.0709199532866478,0.07070569843053813,0.00028189009257582464,0.0709714069962501,0.0703705549240112,cafetera
2024-08-16_08-10-38,0.0703518465161323,0.07060977816581722,0.0003087243409033459,0.0709714069962501,0.0703518465161323,cafetera
2024-08-16_08-10-40,0.0715191736817359,0.07082658708095546,0.0004854663367678082,0.0715191736817359,0.0703518465161323,cafetera
2024-08-16_08-10-42,0.0709393545985221,0.07094034701585764,0.0004131448981422881,0.0715191736817359,0.0703518465161323,cafetera
2024-08-16_08-10-44,0.0713187456130981,0.07100981473922725,0.0004474502152486015,0.0715191736817359,0.0703518465161323,cafetera
2024-08-16_08-10-46,0.0703886896371841,0.07090356200933451,0.0005296507998637655,0.0715191736817359,0.0703518465161323,cafetera
2024-08-16_08-10-49,0.0704818740487098,0.07092956751585,0.0004980384518377744,0.0715191736817359,0.0703886896371841,cafetera
2024-08-16_08-10-51,0.0704172030091285,0.07070917338132851,0.00040748720295186527,0.0713187456130981,0.0703886896371841,cafetera
2024-08-16_08-10-53,0.0704355686902999,0.07060841619968408,0.0003985283453591147,0.0713187456130981,0.0703886896371841,cafetera
2024-08-16_08-10-55,0.0709139257669448,0.07052745223045342,0.00021868457123123462,0.0709139257669448,0.0703886896371841,cafetera
2024-08-16_08-10-57,0.070496492087841,0.07054901272058481,0.00020656171368646406,0.0709139257669448,0.0704172030091285,cafetera
2024-08-16_08-11-00,0.0709803625941276,0.07064871042966837,0.000275012687164152,0.0709803625941276,0.0704172030091285,cafetera
2024-08-16_08-11-02,0.0713197588920593,0.07082922160625452,0.0003661682813791617,0.0713197588920593,0.0704355686902999,cafetera
2024-08-16_08-11-04,0.0704770013689994,0.07083750814199442,0.0003553413798983415,0.0713197588920593,0.0704770013689994,cafetera
2024-08-16_08-11-06,0.0713243409991264,0.07091959118843075,0.0004190908105322276,0.0713243409991264,0.0704770013689994,cafetera
2024-08-16_08-11-08,0.0708294883370399,0.07098619043827052,0.0003568882193356636,0.0713243409991264,0.0704770013689994,cafetera
2024-08-16_08-11-11,0.0709622651338577,0.07098257094621654,0.0003570538325003003,0.0713243409991264,0.0704770013689994,cafetera
2024-08-16_08-11-13,0.0714759454131126,0.0710138082504272,0.00039836966661125066,0.0714759454131126,0.0704770013689994,cafetera
2024-08-16_08-11-15,0.070361278951168,0.07099066376686092,0.0004386764433924467,0.0714759454131126,0.070361278951168,cafetera
2024-08-16_08-11-17,0.0709520950913429,0.07091621458530423,0.00039754928379294544,0.0714759454131126,0.070361278951168,cafetera
2024-08-16_08-11-19,0.0694620460271835,0.07064272612333294,0.0007689744454973564,0.0714759454131126,0.0694620460271835,cafetera
2024-08-16_08-11-22,0.0693525299429893,0.07032077908515925,0.0009232467599316954,0.0714759454131126,0.0693525299429893,cafetera
2024-08-16_08-11-24,0.0705479606986045,0.07013518214225764,0.0006990188540157086,0.0709520950913429,0.0693525299429893,cafetera
2024-08-16_08-11-26,0.0709481164813041,0.07025254964828487,0.0007898379973644404,0.0709520950913429,0.0693525299429893,cafetera
2024-08-16_08-11-28,0.0708601176738739,0.07023415416479106,0.00077030178470404,0.0709481164813041,0.0693525299429893,cafetera
2024-08-16_08-11-30,0.0693820714950561,0.07021815925836558,0.0007908972867601308,0.0709481164813041,0.0693525299429893,cafetera
2024-08-16_08-11-33,0.0715208351612091,0.07065182030200953,0.0007920566528273039,0.0715208351612091,0.0693820714950561,cafetera
2024-08-16_08-11-35,0.070805013179779,0.07070323079824443,0.0007919723811654751,0.0715208351612091,0.0693820714950561,cafetera
2024-08-16_08-11-37,0.0700365677475929,0.0705209210515022,0.0008257068815063794,0.0715208351612091,0.0693820714950561,cafetera
2024-08-16_08-11-39,0.0704275891184806,0.07043441534042354,0.0008036491348088355,0.0715208351612091,0.0693820714950561,cafetera
2024-08-16_08-11-41,0.0714346244931221,0.07084492594003673,0.0006391016636257376,0.0715208351612091,0.0700365677475929,cafetera
2024-08-16_08-11-44,0.0703267306089401,0.07060610502958294,0.0005385860505420601,0.0714346244931221,0.0700365677475929,cafetera
2024-08-16_08-11-46,0.0704665407538414,0.07053841054439543,0.000528512240534584,0.0714346244931221,0.0700365677475929,cafetera
2024-08-16_08-11-48,0.069948174059391,0.07052073180675504,0.0005505158899352379,0.0714346244931221,0.069948174059391,cafetera
2024-08-16_08-11-50,0.0709900110960006,0.07063321620225904,0.0005832141062808442,0.0714346244931221,0.069948174059391,cafetera
2024-08-16_08-11-52,0.0705267265439033,0.07045163661241528,0.00037576050766923244,0.0709900110960006,0.069948174059391,cafetera
2024-08-16_08-11-55,0.0690871104598045,0.07020371258258815,0.0007252210568378616,0.0709900110960006,0.0690871104598045,cafetera
2024-08-16_08-11-57,0.070525012910366,0.07021540701389309,0.0007309674718364824,0.0709900110960006,0.0690871104598045,cafetera
2024-08-16_08-11-59,0.0704742670059204,0.07032062560319895,0.0007206757359162675,0.0709900110960006,0.0690871104598045,cafetera
2024-08-16_08-12-01,0.0708305612206459,0.07028873562812801,0.0006863611674569969,0.0708305612206459,0.0690871104598045,cafetera
2024-08-16_08-12-03,0.0703663006424903,0.07025665044784543,0.0006761279409743219,0.0708305612206459,0.0690871104598045,cafetera
2024-08-16_08-12-06,0.0704669579863548,0.07053261995315549,0.00017621408008686152,0.0708305612206459,0.0703663006424903,cafetera
2024-08-16_08-12-08,0.0714440122246742,0.07071641981601713,0.0004432470151128228,0.0714440122246742,0.0703663006424903,cafetera
2024-08-16_08-12-10,0.0695145651698112,0.07052447944879528,0.0007048905500059115,0.0714440122246742,0.0695145651698112,cafetera
2024-08-16_08-12-12,0.0699009224772453,0.07033855170011516,0.0007262531165192389,0.0714440122246742,0.0695145651698112,cafetera
2024-08-16_08-12-14,0.0695421025156974,0.07017371207475658,0.0008073839152058339,0.0714440122246742,0.0695145651698112,cafetera
2024-08-16_08-12-17,0.0709528774023056,0.07027089595794675,0.0008776897306789665,0.0714440122246742,0.0695145651698112,cafetera
2024-08-16_08-12-19,0.0703480169177055,0.070051696896553,0.0006063954522326352,0.0709528774023056,0.0695145651698112,cafetera
2024-08-16_08-12-21,0.0700213611125946,0.07015305608510967,0.0005319546786014737,0.0709528774023056,0.0695421025156974,cafetera
2024-08-16_08-12-23,0.0703454613685607,0.07024196386337275,0.0005161948740664237,0.0709528774023056,0.0695421025156974,cafetera
2024-08-16_08-12-25,0.0703616514801979,0.07040587365627285,0.0003376446766412068,0.0709528774023056,0.0700213611125946,cafetera
2024-08-16_08-12-28,0.070884108543396,0.07039211988449093,0.0003100666817611201,0.070884108543396,0.0700213611125946,cafetera
2024-08-16_08-12-30,0.0699980184435844,0.07032212018966673,0.0003582724090067756,0.070884108543396,0.0699980184435844,cafetera
2024-08-16_08-12-32,0.0704871639609336,0.07041528075933452,0.0003189143464590658,0.070884108543396,0.0699980184435844,cafetera
2024-08-16_08-12-34,0.0713564381003379,0.07061747610568996,0.0005204116265671424,0.0713564381003379,0.0699980184435844,cafetera
2024-08-16_08-12-36,0.0705547854304313,0.07065610289573664,0.000503571440183593,0.0713564381003379,0.0699980184435844,cafetera
2024-08-16_08-12-39,0.0700341388583183,0.07048610895872111,0.0005487940817927667,0.0713564381003379,0.0699980184435844,cafetera
2024-08-16_08-12-41,0.0699396282434463,0.07047443091869349,0.0005622336513740547,0.0713564381003379,0.0699396282434463,cafetera
2024-08-16_08-12-43,0.0704994276165962,0.07047688364982599,0.0005623298276014021,0.0713564381003379,0.0699396282434463,cafetera
2024-08-16_08-12-45,0.0699164941906929,0.07018889486789699,0.0003124867845011363,0.0705547854304313,0.0699164941906929,cafetera
2024-08-16_08-12-47,0.0704828649759292,0.07017451077699657,0.00029244656446145747,0.0704994276165962,0.0699164941906929,cafetera
2024-08-16_08-12-50,0.0699611380696296,0.07015991061925883,0.00030284393089810005,0.0704994276165962,0.0699164941906929,cafetera
2024-08-16_08-12-52,0.0704220458865165,0.07025639414787288,0.00029176317566811016,0.0704994276165962,0.0699164941906929,cafetera
2024-08-16_08-12-54,0.0698770359158515,0.07013191580772395,0.00029490511955399516,0.0704828649759292,0.0698770359158515,cafetera
2024-08-16_08-12-56,0.0704507455229759,0.07023876607418053,0.00029412460590267584,0.0704828649759292,0.0698770359158515,cafetera
2024-08-16_08-12-58,0.0705457106232643,0.07025133520364756,0.0003081711790908646,0.0705457106232643,0.0698770359158515,cafetera
2024-08-16_08-13-01,0.0699948519468307,0.07025807797908777,0.00030050784591292623,0.0705457106232643,0.0698770359158515,cafetera
2024-08-16_08-13-03,0.0703345909714698,0.07024058699607844,0.00029097205738894805,0.0705457106232643,0.0698770359158515,cafetera
2024-08-16_08-13-05,0.0699512213468551,0.07025542408227917,0.00026885002701604083,0.0705457106232643,0.0699512213468551,cafetera
2024-08-16_08-13-07,0.0705009028315544,0.07026545554399485,0.0002787147054494581,0.0705457106232643,0.0699512213468551,cafetera
2024-08-16_08-13-09,0.0695691481232643,0.07007014304399486,0.0003627305472262251,0.0705009028315544,0.0695691481232643,cafetera
2024-08-16_08-13-12,0.0700007826089859,0.0700713291764259,0.0003624323680515655,0.0705009028315544,0.0695691481232643,cafetera
2024-08-16_08-13-14,0.0699594691395759,0.06999630481004712,0.0003318476694992568,0.0705009028315544,0.0695691481232643,cafetera
2024-08-16_08-13-16,0.0705236792564392,0.07011079639196394,0.00040343561425956,0.0705236792564392,0.0695691481232643,cafetera
2024-08-16_08-13-18,0.0694422647356987,0.06989906877279281,0.0004247498666961937,0.0705236792564392,0.0694422647356987,cafetera
2024-08-16_08-13-20,0.0703268870711326,0.07005061656236647,0.00041261271060698734,0.0705236792564392,0.0694422647356987,cafetera
2024-08-16_08-13-23,0.0699692964553833,0.07004431933164594,0.0004138019626386307,0.0705236792564392,0.0694422647356987,cafetera
2024-08-16_08-13-25,0.0700580105185508,0.07006402760744093,0.0004110882113259265,0.0705236792564392,0.0694422647356987,cafetera
2024-08-16_08-13-27,0.0703861638903617,0.07003652453422542,0.00037572733502188747,0.0703861638903617,0.0694422647356987,cafetera
2024-08-16_08-13-29,0.0698251277208328,0.07011309713125224,0.0002381759919786825,0.0703861638903617,0.0698251277208328,cafetera
2024-08-16_08-13-31,0.0710160881280899,0.07025093734264369,0.0004747626236373813,0.0710160881280899,0.0698251277208328,cafetera
2024-08-16_08-13-34,0.0690475478768348,0.07006658762693399,0.0007246548702392786,0.0710160881280899,0.0690475478768348,cafetera
2024-08-16_08-13-36,0.0708667859435081,0.07022834271192546,0.0008077621811679886,0.0710160881280899,0.0690475478768348,cafetera
2024-08-16_08-13-38,0.0700021460652351,0.07015153914690014,0.0008072611761242284,0.0710160881280899,0.0690475478768348,cafetera
2024-08-16_08-13-40,0.0700355768203735,0.07019362896680828,0.0007913165459087912,0.0710160881280899,0.0690475478768348,cafetera
2024-08-16_08-13-42,0.0694116652011871,0.06987274438142772,0.0006937076431058328,0.0708667859435081,0.0690475478768348,cafetera
2024-08-16_08-13-45,0.0700201317667961,0.07006726115941998,0.0005187752552846237,0.0708667859435081,0.0694116652011871,cafetera
2024-08-16_08-13-47,0.0709575414657592,0.0700854122638702,0.0005541260895551582,0.0709575414657592,0.0694116652011871,cafetera
2024-08-16_08-13-49,0.0700194090604782,0.0700888648629188,0.0005535310409824904,0.0709575414657592,0.0694116652011871,cafetera
2024-08-16_08-13-51,0.0703506618738174,0.0701518818736076,0.0005637882569237096,0.0709575414657592,0.0694116652011871,cafetera
2024-08-16_08-13-53,0.069939948618412,0.07025753855705259,0.0004220802954784422,0.0709575414657592,0.069939948618412,cafetera
2024-08-16_08-13-56,0.0699328109622001,0.07024007439613338,0.0004359381107280615,0.0709575414657592,0.0699328109622001,cafetera
2024-08-16_08-13-58,0.0705407559871673,0.07015671730041499,0.00027435221053317776,0.0705407559871673,0.0699328109622001,cafetera
