fecha,Consumo_T,cafetera_Pred,esmeril_Pred,licuadora_Pred,microondas_Pred
2024-08-16_08-59-05,7.6308650970458975,7.6308650970458975,0.0,0.0,0.0
2024-08-16_08-59-07,7.632748126983643,7.632748126983643,0.0,0.0,0.0
2024-08-16_08-59-09,7.627467632293701,7.627463250000008,0.0,0.0,0.0
2024-08-16_08-59-12,7.627908229827881,7.6278631591599995,0.0,0.0,0.0
2024-08-16_08-59-14,7.640165328979492,7.640165328979492,0.0,0.0,0.0
2024-08-16_08-59-16,7.636896133422852,7.636807079549997,0.0,0.0,0.0
2024-08-16_08-59-18,7.637742042541504,7.63768353482001,0.0,0.0,0.0
2024-08-16_08-59-20,7.6387391090393075,7.6387391090393075,0.0,0.0,0.0
2024-08-16_08-59-23,7.638771057128906,7.638771057128906,0.0,0.0,0.0
2024-08-16_08-59-25,0.0709618330001831,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-27,0.0694266855716705,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-29,0.0700509548187255,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-31,0.0693519562482833,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-34,0.0693986266851425,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-36,0.0685257762670517,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-38,0.0695345997810363,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-40,0.070492647588253,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-42,0.0695196539163589,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-45,0.0703574195504188,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-47,0.0698382556438446,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-49,0.0700147971510887,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-51,0.0703800618648529,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-53,0.0693866312503814,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-56,0.0674575492739677,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-59-58,0.068887673318386,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-00,0.0685815960168838,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-02,0.0689641535282135,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-04,0.0708456635475158,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-07,0.0704106613993644,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-09,0.0689362213015556,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-11,0.0698413625359535,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-13,0.06934405118227,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-15,0.0704385936260223,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-18,0.0699232071638107,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-20,0.0694631487131118,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-22,0.0704030990600586,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-24,0.0693453252315521,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-26,0.0694916322827339,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-29,0.0695353969931602,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-31,0.0698491260409355,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-33,0.0693917721509933,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-35,0.0689596384763717,0.06355913089000004,0.0,0.0,0.0
2024-08-16_09-00-37,0.0709588378667831,0.06355913089000004,0.0,0.0,0.0
