Consumo_T, Mains_A, Mains_B, Mains_C, AC Sala Maestros 1, AC Direccion 1, AC Rack, AC Aula Medios, Tab Secundario L1, Tab Secundario L2, Tab Secundario L3, AC Sala Maestros 2, AC Direccion 2, AC Sala Juntas, AC Cubiculos,Aula_Medios_Pred,Cubiculos_Pred,Direccion1_Pred,Direccion2_Pred,Rack_Pred,Sala_Juntas_Pred,Maestros1_Pred,Maestros2_Pred,Tab_L1_Pred,Tab_L2_Pred,Tab_L3_Pred
7.4762,1.6767,1.829,0.2449,0.004,0.0211,0.3654,0.0124,0.0481,0.0726,0.2113,2.8596,0.0249,0.1062,0.0,0.01254099999999999,0.27755199999999997,0.02136799999999999,0.025023,0.3487730000000003,0.10558399999999997,0.003872000000000003,2.518832999999999,0.06088399999999994,0.09238299999999988,0.2623180000000003
7.5126,1.6904,1.8353,0.2451,0.0032,0.0215,0.366,0.0116,0.0478,0.0772,0.2111,2.8722,0.0248,0.1064,0.0,0.011815999999999993,0.49589799999999995,0.021533000000000028,0.025127999999999994,0.33136500000000024,0.105869,0.0038479999999999986,2.3279250000000014,0.08362499999999988,0.062366999999999936,0.2798130000000003
7.543,1.699,1.843,0.2448,0.0031,0.0211,0.3646,0.0121,0.048,0.0755,0.2113,2.8893,0.0249,0.1063,0.0,0.011900000000000022,0.1385,0.021479000000000036,0.025076999999999974,0.35222500000000023,0.10629999999999995,0.0033389999999999974,2.6451349999999967,0.05741399999999994,0.08997600000000017,0.30973400000000045
7.5299,1.6926,1.8426,0.2459,0.0017,0.0215,0.3665,0.0113,0.0479,0.0731,0.2116,2.884,0.0248,0.1064,0.0,0.011425000000000003,0.026222,0.021338999999999997,0.02474099999999997,0.36753199999999997,0.10637000000000012,0.002133,2.854007999999999,0.04973299999999999,0.0714690000000001,0.21492200000000017
7.5728,1.7004,1.854,0.2482,0.0029,0.0213,0.3715,0.012,0.048,0.0708,0.2117,2.9007,0.0248,0.1065,0.0,0.012871000000000004,1.0813906999999991,0.02196650000000001,0.025633599999999993,0.2957400000000001,0.10377759999999998,0.0039161000000000005,1.5513799000000013,0.09815340000000003,0.17558020000000008,0.41396000000000016
7.5342,1.6875,1.8454,0.2489,0.0035,0.0213,0.3737,0.0119,0.0477,0.0711,0.2118,2.8803,0.0247,0.1064,0.0,0.011852000000000014,0.0,0.02127700000000004,0.024774000000000008,0.3733939999999998,0.10638100000000007,0.0032010000000000007,2.876571000000002,0.04787799999999993,0.07143700000000014,0.2157730000000001
7.5126,1.6855,1.8386,0.2462,0.0042,0.0214,0.367,0.0115,0.0478,0.0732,0.2117,2.8742,0.0249,0.1064,0.0,0.011815999999999993,0.49589799999999995,0.021533000000000028,0.025127999999999994,0.33136500000000024,0.105869,0.0038479999999999986,2.3279250000000014,0.08362499999999988,0.062366999999999936,0.2798130000000003
7.8626,1.8381,1.8567,0.2486,0.0053,0.0213,0.3725,0.013,0.0474,0.2124,0.2116,2.9041,0.0249,0.1067,0.0,0.01291699999999999,0.25620100000000007,0.021666000000000026,0.025004,0.40613499999999986,0.10669799999999997,0.0052670000000000095,2.5807230000000008,0.07236799999999988,0.20250200000000007,0.24121800000000018
8.3649,2.101,1.8394,0.246,0.0068,0.0213,0.3665,0.0144,0.0468,0.5035,0.2123,2.8753,0.0249,0.1067,0.0,0.014100000000000001,1.9061179999999982,0.02201599999999999,0.026045999999999972,0.2409020000000001,0.10677199999999991,0.007368000000000006,0.7635820000000004,0.17011199999999999,0.3502660000000001,0.5914539999999987
8.3659,2.0803,1.8597,0.2502,0.0083,0.0207,0.3753,0.0143,0.0469,0.4638,0.2118,2.9031,0.0248,0.1067,0.0,0.014100000000000001,1.9061179999999982,0.02201599999999999,0.026045999999999972,0.2409020000000001,0.10677199999999991,0.007368000000000006,0.7635820000000004,0.17011199999999999,0.3502660000000001,0.5914539999999987
8.3617,2.0729,1.8637,0.2525,0.007,0.0211,0.3798,0.0145,0.0469,0.4543,0.2114,2.9058,0.0248,0.107,0.0,0.01428299999999999,1.0045950000000006,0.021565999999999978,0.02545499999999997,0.3132839999999999,0.10684699999999994,0.007132000000000005,1.7767669999999995,0.10686600000000006,0.3968870000000004,0.41148599999999974
8.442,2.0629,1.8579,0.2883,0.0082,0.0215,0.4514,0.0144,0.0468,0.4496,0.212,2.8975,0.0248,0.1067,0.0,0.01441999999999998,0.39026999999999995,0.021736000000000026,0.02496899999999997,0.43796599999999997,0.10665899999999995,0.007507999999999992,2.4614170000000017,0.05545900000000005,0.4258049999999997,0.2908409999999998
8.4378,2.0516,1.8395,0.302,0.0065,0.022,0.4772,0.0146,0.0469,0.4461,0.2124,2.8876,0.0246,0.1068,0.0,0.014475999999999975,0.6244319999999997,0.021959999999999997,0.025032999999999975,0.43457300000000054,0.1066419999999999,0.00679199999999999,2.1979420000000003,0.060664999999999976,0.41060800000000036,0.3382989999999996
8.456,2.0655,1.8435,0.2943,0.0074,0.0219,0.4617,0.0146,0.0468,0.4457,0.2121,2.9107,0.0249,0.1069,0.0,0.013906000000000009,2.550948000000004,0.022078,0.026524000000000006,0.3061129999999995,0.10640800000000004,0.006256999999999995,0.06829900000000001,0.12724100000000008,0.29084400000000016,0.7234489999999996
8.4848,2.0673,1.8514,0.2991,0.0091,0.0218,0.4717,0.0145,0.0471,0.443,0.2128,2.9154,0.0248,0.1068,0.0,0.014103999999999998,2.594525999999999,0.022036000000000007,0.026704000000000012,0.30583800000000005,0.10615099999999993,0.010591999999999992,0.03706600000000002,0.10499600000000003,0.2998050000000005,0.7354609999999989
8.515,2.0698,1.8594,0.3043,0.0086,0.022,0.4816,0.0145,0.0468,0.441,0.2118,2.9235,0.0249,0.1068,0.0,0.014629999999999985,0.9707010000000007,0.022056000000000006,0.025731000000000014,0.4079320000000003,0.10480199999999988,0.016216999999999985,1.723050999999999,0.09629799999999987,0.5052840000000007,0.39366199999999957
8.6157,2.0636,1.8567,0.3633,0.0073,0.0217,0.486,0.0143,0.1049,0.4401,0.2114,2.915,0.0248,0.1066,0.0,0.013590000000000012,2.0697029999999987,0.022373999999999977,0.026285999999999997,0.2436259999999998,0.10633499999999987,0.005292000000000003,0.5588930000000004,0.3220090000000002,0.2858890000000003,0.6795989999999993
8.6412,2.0488,1.8393,0.4075,0.0069,0.0223,0.4772,0.0142,0.1543,0.4395,0.2112,2.8888,0.0249,0.1063,0.0,0.014086999999999995,0.9225840000000001,0.022239,0.02538099999999999,0.3566600000000004,0.1066980000000001,0.007523999999999996,1.7847249999999997,0.18574100000000007,0.38865599999999945,0.5336939999999991
8.6047,2.0487,1.84,0.3903,0.0067,0.0217,0.4771,0.0141,0.1364,0.4388,0.2118,2.8889,0.024,0.1062,0.0,0.013858000000000006,0.6894619999999998,0.021903000000000023,0.024839000000000003,0.4021460000000001,0.10626899999999989,0.006366000000000005,2.1126800000000014,0.19798199999999974,0.3749720000000002,0.37611699999999965
8.6008,2.0474,1.8397,0.3884,0.007,0.0219,0.478,0.0144,0.1343,0.4381,0.2116,2.8886,0.0248,0.1066,0.0,0.014113999999999995,0.7166049999999997,0.02205600000000001,0.02527499999999998,0.39547800000000044,0.10651600000000006,0.006412000000000005,2.0831109999999975,0.1997959999999998,0.39061299999999954,0.36587800000000015
8.6029,2.047,1.841,0.3884,0.0069,0.0216,0.4784,0.014,0.1343,0.4384,0.2116,2.8894,0.0251,0.1068,0.0,0.014039,0.30657199999999996,0.021839000000000025,0.024546,0.4447910000000003,0.10631799999999993,0.006551000000000006,2.5439770000000017,0.16343800000000003,0.4067290000000001,0.2871220000000002
8.5513,2.0342,1.8307,0.3838,0.0074,0.0219,0.4699,0.0144,0.1339,0.4346,0.2115,2.8771,0.0249,0.107,0.0,0.014211999999999995,1.1082369999999997,0.021944000000000016,0.02554300000000001,0.4012430000000001,0.10647899999999993,0.007048999999999997,1.6732650000000018,0.1544810000000002,0.37964700000000023,0.4052050000000002
8.5684,2.0379,1.8351,0.3847,0.0071,0.022,0.4718,0.0146,0.1339,0.433,0.2116,2.8853,0.0247,0.1067,0.0,0.013642000000000022,2.5538220000000043,0.022254000000000013,0.026156000000000006,0.302535,0.10639599999999998,0.005316999999999997,0.011277000000000002,0.2836279999999995,0.3207029999999995,0.6565249999999999
8.6512,2.0592,1.8551,0.3876,0.0081,0.0219,0.4771,0.0143,0.1339,0.4319,0.2118,2.9192,0.0247,0.1064,0.0,0.014205999999999996,0.9031100000000001,0.02219,0.025332,0.3699950000000004,0.10617300000000011,0.007845999999999994,1.7847669999999995,0.16773700000000016,0.41974999999999946,0.5279959999999992
8.5449,2.0343,1.8306,0.3817,0.0072,0.0218,0.467,0.0143,0.1331,0.4318,0.2116,2.8803,0.0248,0.1064,0.0,0.045582000000000095,0.31539000000000006,0.021417999999999982,0.025032999999999975,0.40218599999999993,0.10601500000000003,0.005771000000000001,2.482539000000001,0.08409499999999998,0.2101069999999997,0.5748019999999993
8.5329,2.035,1.8297,0.3763,0.0076,0.0219,0.4575,0.0141,0.1324,0.4281,0.2114,2.8881,0.0245,0.1063,0.0,0.9848369999999989,0.345812,0.021455000000000005,0.025132000000000026,0.40285000000000054,0.10570699999999998,0.005793999999999999,1.621855999999999,0.14303500000000013,0.35360900000000045,0.2748560000000003
8.5462,2.0309,1.8339,0.3822,0.0072,0.0217,0.471,0.0143,0.1317,0.4272,0.2114,2.8837,0.0248,0.1062,0.0,0.013746999999999987,0.3073740000000001,0.021602000000000014,0.02500299999999997,0.4251739999999995,0.10614199999999997,0.006314999999999999,2.5392440000000023,0.12558800000000012,0.3220079999999995,0.3943889999999998
8.4722,2.0142,1.8174,0.3776,0.0078,0.0221,0.4631,0.0144,0.1308,0.4248,0.2112,2.8582,0.0247,0.1059,0.0,0.013879000000000016,2.5678579999999975,0.022608999999999987,0.026771000000000007,0.22044699999999984,0.10686499999999986,0.006305000000000004,0.011037000000000002,0.2822530000000001,0.3204069999999997,0.6833780000000003
8.0007,1.7624,1.8379,0.3829,0.0039,0.0218,0.4757,0.0125,0.1311,0.1419,0.211,2.889,0.0249,0.1057,0.0,0.014303999999999983,2.4149700000000034,0.022212000000000013,0.026317000000000017,0.2841370000000001,0.10545200000000014,0.008380000000000012,0.010747999999999997,0.15291799999999986,0.35569799999999974,0.6353229999999997
7.8203,1.6839,1.8284,0.3813,0.0027,0.0219,0.4741,0.0116,0.1308,0.0719,0.2106,2.8721,0.0249,0.1061,0.0,0.011754000000000021,0.0,0.02188100000000002,0.024916999999999998,0.4740789999999999,0.10612999999999985,0.002913999999999998,2.8910189999999965,0.10649900000000008,0.06877300000000004,0.21561899999999984
7.7997,1.6918,1.8301,0.3674,0.003,0.022,0.4465,0.0119,0.1303,0.0762,0.2112,2.8783,0.0247,0.1063,0.0,0.01255300000000001,0.6326069999999997,0.022165,0.025199999999999997,0.37956,0.10603499999999987,0.0045080000000000025,2.1038349999999997,0.14602,0.15724700000000003,0.32660500000000037
7.8085,1.7152,1.8695,0.3366,0.0029,0.021,0.3876,0.0114,0.1298,0.0724,0.2112,2.92,0.0248,0.1061,0.0,0.011563000000000004,0.047577999999999995,0.021393999999999972,0.024851999999999985,0.41561599999999954,0.10614899999999981,0.0031820000000000047,2.8681549999999976,0.10336300000000005,0.07312100000000003,0.2220210000000003
7.776,1.7035,1.8641,0.337,0.0016,0.0212,0.39,0.0119,0.1291,0.0729,0.2113,2.9022,0.0248,0.1064,0.0,0.013559999999999994,1.3531200000000008,0.022045999999999982,0.02534199999999999,0.3880060000000004,0.10246199999999993,0.004461999999999998,1.1477320000000006,0.11202999999999991,0.2639360000000002,0.4709279999999991
8.1959,1.6973,2.0868,0.3308,0.0041,0.0213,0.3778,0.0122,0.1285,0.0721,0.4421,2.8921,0.0245,0.1063,0.0,0.013495000000000004,0.854867,0.021725000000000026,0.025224000000000024,0.3005700000000003,0.10445599999999984,0.006376999999999996,1.8260250000000007,0.12201500000000019,0.2976889999999998,0.5227950000000007
8.687,1.6909,2.3383,0.3316,0.0051,0.0212,0.3801,0.0121,0.128,0.0726,0.6943,2.8815,0.0249,0.1064,0.0,0.013348000000000004,0.8339600000000005,0.021596000000000042,0.025428000000000006,0.3241879999999997,0.10463400000000006,0.006913999999999996,1.847991999999999,0.136352,0.27774400000000043,0.749249999999999
8.3105,1.6939,2.1465,0.3318,0.0043,0.0212,0.382,0.0121,0.1276,0.0746,0.5012,2.8848,0.0248,0.1057,0.0,0.012978000000000005,1.1859069999999996,0.02171500000000002,0.02554599999999998,0.3209400000000004,0.10589600000000005,0.005432000000000004,1.5626250000000008,0.14245499999999983,0.16422600000000007,0.6080139999999994
7.6916,1.6846,1.8457,0.3317,0.0031,0.021,0.3827,0.0111,0.1274,0.0751,0.2113,2.8673,0.0248,0.1058,0.0,0.012027000000000008,0.87268,0.02142899999999998,0.02534099999999999,0.3046169999999999,0.10552800000000011,0.0043299999999999944,1.8104079999999998,0.14214799999999989,0.17131400000000013,0.3745260000000005
7.699,1.6899,1.8452,0.3304,0.0036,0.0211,0.3799,0.0123,0.1274,0.0763,0.2108,2.8711,0.0248,0.1062,0.0,0.013181999999999989,0.6993559999999996,0.021476999999999982,0.02537499999999997,0.3060619999999996,0.10605099999999996,0.005933000000000002,1.9812850000000024,0.1260239999999999,0.22586299999999998,0.34190799999999966
7.7807,1.7087,1.8665,0.3334,0.0039,0.0208,0.3869,0.012,0.1271,0.0765,0.2114,2.9028,0.0245,0.1062,0.0,0.012238000000000006,0.20296799999999998,0.02133499999999998,0.024702000000000005,0.4094269999999998,0.10581899999999993,0.003823000000000001,2.6471530000000034,0.10533300000000018,0.10200399999999991,0.25037200000000026
7.746,1.6988,1.8582,0.3321,0.0036,0.0211,0.3844,0.0119,0.1268,0.0768,0.211,2.8902,0.0248,0.1063,0.0,0.012175000000000009,0.022216999999999997,0.021633000000000027,0.024894999999999997,0.4455440000000004,0.10633400000000005,0.0034519999999999967,2.881436000000001,0.05207499999999996,0.090616,0.2163889999999999
7.7434,1.6982,1.8581,0.3315,0.0034,0.0211,0.3839,0.0122,0.1263,0.0758,0.2111,2.891,0.0245,0.1063,0.0,0.013795999999999998,0.44433999999999985,0.02110200000000003,0.024522,0.31959000000000054,0.10359599999999998,0.006466000000000004,2.1883479999999995,0.09887400000000016,0.3535199999999998,0.30984399999999984
7.8456,1.6954,1.8516,0.3713,0.0022,0.0219,0.4629,0.0116,0.1262,0.0779,0.2114,2.882,0.0248,0.1064,0.0,0.012140000000000019,0.49870899999999985,0.02195600000000001,0.02511999999999998,0.40237599999999996,0.10613599999999998,0.0036619999999999947,2.2797140000000007,0.13331900000000008,0.13978699999999977,0.31029700000000043
7.8776,1.7011,1.8385,0.3824,0.0034,0.0216,0.4848,0.0121,0.126,0.0841,0.2111,2.8809,0.025,0.1066,0.0,0.012516999999999995,0.6962290000000002,0.021879,0.025478999999999977,0.38163999999999987,0.10680300000000008,0.004087999999999999,2.0198139999999984,0.13971599999999992,0.12039199999999996,0.42880899999999983
7.8498,1.6919,1.8355,0.3809,0.0037,0.0225,0.4824,0.0117,0.1259,0.0763,0.2108,2.8774,0.0245,0.1063,0.0,0.01153500000000001,0.047515999999999996,0.021999999999999974,0.024536,0.4482099999999991,0.1064539999999999,0.0035649999999999987,2.8333969999999984,0.12886999999999993,0.08411699999999989,0.22118699999999997
7.8256,1.6862,1.8319,0.3777,0.0028,0.022,0.477,0.0122,0.1253,0.0716,0.2102,2.8778,0.0248,0.1061,0.0,0.012103999999999998,0.07976100000000001,0.022043999999999998,0.024848999999999975,0.4715049999999995,0.1060309999999998,0.0030430000000000006,2.7898929999999984,0.1289989999999999,0.07015000000000006,0.22111800000000023
7.8244,1.6843,1.8315,0.3792,0.0039,0.0223,0.4803,0.0119,0.1251,0.0732,0.2114,2.8704,0.0248,0.1061,0.0,0.011953000000000012,0.026587,0.022182999999999987,0.024823999999999975,0.4761799999999996,0.1060779999999998,0.003558,2.844452999999997,0.12511799999999987,0.072054,0.21583200000000002
7.8009,1.6815,1.8251,0.3778,0.0022,0.0221,0.4777,0.0117,0.1248,0.0758,0.2107,2.8614,0.0242,0.1059,0.0,0.012701000000000011,0.9225189999999999,0.022245000000000004,0.025051999999999994,0.39952499999999946,0.10551399999999996,0.004513999999999996,1.7507240000000013,0.14228200000000008,0.17838499999999985,0.35951899999999976
5.9597,1.1799,1.3802,0.3786,0.0032,0.0223,0.4802,0.0116,0.1247,0.072,0.2111,1.9644,0.0252,0.1063,0.0,0.011700000000000023,0.073836,0.02224899999999999,0.025331999999999973,0.4256060000000006,0.10684599999999986,0.0031829999999999975,1.9212590000000023,0.12564700000000015,0.07057200000000002,0.21818899999999972
1.9641,0.099,0.4095,0.3791,0.0031,0.0231,0.4811,0.0121,0.1249,0.0774,0.2112,0.0113,0.0257,0.1066,0.0,0.011969500000000008,0.0,0.023004999999999963,0.025893500000000017,0.4324085000000001,0.10742650000000005,0.0028704999999999985,0.0112705,0.17223950000000016,0.07145349999999995,0.21241100000000024
1.9669,0.0981,0.411,0.3807,0.0023,0.023,0.4858,0.0113,0.1244,0.0764,0.2108,0.0112,0.0257,0.1062,0.0,0.011688000000000007,0.0,0.02297199999999999,0.02588400000000003,0.39225599999999977,0.1059759999999999,0.0024219999999999975,0.010776000000000006,0.1465039999999999,0.05848399999999991,0.29129199999999966
1.9612,0.0978,0.4097,0.3797,0.0018,0.023,0.4844,0.0113,0.1242,0.0762,0.2106,0.0111,0.0255,0.1059,0.0,0.011444166666666668,0.0,0.02282066666666665,0.025769166666666697,0.4197731666666671,0.10630383333333343,0.0020291666666666652,0.01109683333333334,0.15028316666666663,0.0849675,0.23305833333333315
1.9558,0.0988,0.4077,0.3773,0.0028,0.0231,0.4805,0.0116,0.1236,0.0775,0.2109,0.0109,0.0255,0.1056,0.0,0.011656000000000024,0.0,0.02288799999999996,0.02560800000000004,0.41643399999999986,0.10607200000000003,0.002714,0.010964000000000007,0.15513299999999985,0.07038599999999995,0.24182399999999976
1.9543,0.0991,0.4077,0.3769,0.0018,0.0225,0.4796,0.012,0.1238,0.0775,0.2111,0.0109,0.0256,0.1058,0.0,0.011995000000000016,0.0,0.022525999999999994,0.02587100000000003,0.2997920000000003,0.10726199999999984,0.002524000000000001,0.010983,0.21747499999999978,0.07181700000000009,0.278919
1.955,0.1008,0.4076,0.3771,0.0013,0.023,0.4796,0.0111,0.1235,0.0791,0.2109,0.0097,0.0255,0.1058,0.0,0.011851000000000021,0.0,0.02254999999999998,0.02561900000000004,0.34383200000000014,0.10636799999999988,0.0025500000000000006,0.010981000000000001,0.18224899999999983,0.06550700000000008,0.28165299999999993
2.5045,0.2293,0.408,0.5288,0.0023,0.0228,0.4794,0.0121,0.1312,0.0805,0.2109,0.0105,0.2828,0.1059,0.0,0.012834183333333334,0.0,0.02267118333333333,0.20064018333333347,0.41912519999999936,0.10622028333333339,0.004074800000000007,0.010650716666666648,0.14858321666666652,0.20080171666666696,0.21170608333333324
3.1213,0.4089,0.4067,0.6523,0.0023,0.0225,0.4777,0.0119,0.083,0.0791,0.2113,0.0099,0.6498,0.1059,0.0,0.012308000000000012,0.0,0.022189999999999994,0.5955009999999998,0.44595799999999947,0.10606400000000006,0.0022249999999999987,0.009977000000000007,0.11323400000000014,0.12679700000000008,0.208952
3.1576,0.4169,0.4087,0.6603,0.0024,0.0227,0.4829,0.0123,0.0788,0.0782,0.2105,0.01,0.6677,0.1062,0.0,0.011943999999999988,0.0,0.022361999999999996,0.5617899999999991,0.42065400000000047,0.10570999999999994,0.002234000000000004,0.010020000000000005,0.194114,0.12533300000000008,0.20824499999999993
3.3515,0.4193,0.406,0.757,0.0025,0.0226,0.477,0.0114,0.1794,0.0795,0.211,0.0108,0.6689,0.1061,0.0,0.011990000000000002,0.0,0.022507999999999993,0.6098840000000003,0.4208409999999997,0.10685699999999987,0.0036050000000000023,0.010725000000000005,0.1651199999999999,0.17857199999999993,0.2336299999999997
3.6057,0.4839,0.409,0.8174,0.0021,0.0228,0.4823,0.0116,0.1692,0.0789,0.2109,0.0102,0.801,0.1064,0.0,0.01235900000000002,0.0,0.022648999999999996,0.6928130000000009,0.40204199999999995,0.10586500000000004,0.0034439999999999983,0.010306999999999993,0.18916100000000002,0.22177900000000028,0.23255199999999973
3.7011,0.5059,0.4089,0.8433,0.0027,0.0226,0.4818,0.0116,0.1712,0.0776,0.2114,0.0099,0.848,0.1062,0.0,0.012602000000000016,0.0,0.021702999999999983,0.6841299999999993,0.41793499999999995,0.10425699999999999,0.004438999999999996,0.00933900000000002,0.16441100000000003,0.30121800000000026,0.21391800000000014
3.9159,0.5535,0.4106,0.9008,0.0036,0.0226,0.4866,0.0124,0.1757,0.0767,0.2113,0.0102,0.9462,0.1057,0.0,0.012945999999999987,0.0,0.022245,0.7773950000000004,0.4538290000000002,0.10583199999999997,0.0043709999999999955,0.010218999999999995,0.1827010000000002,0.22643600000000005,0.24785900000000027
4.0868,0.606,0.4049,0.9417,0.0018,0.0226,0.4766,0.0113,0.1661,0.0768,0.2109,0.0098,1.0522,0.1061,0.0,0.012756,0.0,0.02246899999999999,0.7142709999999992,0.4128620000000002,0.10679599999999985,0.00462800000000001,0.009793000000000007,0.19447600000000004,0.29107099999999947,0.36162200000000005
4.0848,0.6089,0.4018,0.9406,0.0028,0.0225,0.4682,0.012,0.1676,0.0784,0.2114,0.0104,1.0542,0.106,0.0,0.012334000000000003,0.0,0.022454999999999982,0.9204909999999991,0.4432060000000005,0.1062619999999999,0.0035280000000000073,0.010156999999999998,0.17880600000000013,0.16701500000000002,0.2676320000000002
4.125,0.6089,0.4067,0.9554,0.0025,0.0225,0.479,0.0121,0.1741,0.075,0.211,0.0103,1.0614,0.1061,0.0,0.012114999999999997,0.0,0.022172,1.091038000000001,0.4390009999999995,0.10624499999999985,0.0024520000000000015,0.01013799999999999,0.17008399999999987,0.07739700000000005,0.2111519999999999
4.1446,0.6161,0.404,0.9607,0.0032,0.0225,0.4726,0.0122,0.1787,0.0779,0.2112,0.0104,1.0689,0.1062,0.0,0.012206999999999992,0.0,0.022411999999999977,1.0479540000000003,0.45362900000000017,0.10621900000000001,0.0031409999999999997,0.010056999999999984,0.18360899999999966,0.10880899999999988,0.21145200000000006
